Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
380989,Fulfilment con Cancelacion,2020-07-29T04:30:44.547Z,40423842,1,159.6
380989,Fulfilment con Cancelacion,2020-07-29T04:30:44.547Z,40658396,1,359.6
380696,Fulfilment en Proceso,2020-07-29T03:38:00.077Z,39390831,1,654
380333,Asignado,2020-07-29T02:35:12.151Z,39909119,1,1301.3
380284,Asignado,2020-07-29T02:29:01.707Z,40526467,1,7999
380242,Asignado,2020-07-29T02:20:32.031Z,40646512,1,1323
379676,Fulfilment con Cancelacion,2020-07-29T00:51:55.734Z,40441507,1,196
379631,Asignado,2020-07-29T00:43:12.917Z,39985870,1,1861.3
379517,Orden con Cancelacion,2020-07-29T00:22:49.242Z,40700599,1,276
379421,Fulfilment en Proceso,2020-07-29T00:06:53.164Z,40588389,1,475.2
379421,Fulfilment en Proceso,2020-07-29T00:06:53.164Z,40656360,1,479.52
379417,Fulfilment en Proceso,2020-07-29T00:06:25.895Z,40530258,1,119.6
379389,Asignado,2020-07-29T00:01:04.138Z,39427673,2,150
379376,Asignado,2020-07-28T23:58:39.978Z,39648707,1,26.7
379374,Asignado,2020-07-28T23:57:42.427Z,39518859,1,120
379277,Asignado,2020-07-28T23:43:04.947Z,40047211,1,493.5
379215,Asignado,2020-07-28T23:32:22.317Z,40047211,1,493.5
379132,Fulfilment con Cancelacion,2020-07-28T23:19:24.741Z,40561051,1,1745
379132,Fulfilment con Cancelacion,2020-07-28T23:19:24.741Z,40561053,1,1745
379132,Fulfilment con Cancelacion,2020-07-28T23:19:24.741Z,40020768,1,1745
378986,Asignado,2020-07-28T22:54:42.514Z,39175231,1,279.3
378788,Cancelado,2020-07-28T22:20:32.766Z,40522230,1,759.6
378565,Asignado,2020-07-28T21:37:30.255Z,39985870,1,1861.3
378536,Entregado Parcial,2020-07-28T21:31:08.467Z,40435403,1,234.72
378468,Cancelado,2020-07-28T21:17:20.421Z,40585939,1,1329.3
378288,Asignado,2020-07-28T20:37:48.290Z,39447933,1,3839.2
378248,Asignado,2020-07-28T20:31:07.566Z,40619198,1,345
378175,Orden con Cancelacion,2020-07-28T20:16:06.949Z,40634043,1,236
378175,Orden con Cancelacion,2020-07-28T20:16:06.949Z,40441516,1,316
378175,Orden con Cancelacion,2020-07-28T20:16:06.949Z,40657250,1,196
378175,Orden con Cancelacion,2020-07-28T20:16:06.949Z,40529823,1,356
378128,Asignado,2020-07-28T20:06:40.132Z,38981436,1,776.3
377929,Fulfilment en Proceso,2020-07-28T19:31:22.985Z,40767891,1,1614
377929,Fulfilment en Proceso,2020-07-28T19:31:22.985Z,40650280,1,1296
377928,Asignado,2020-07-28T19:31:08.194Z,37777702,1,187
377835,Fulfilment con Cancelacion,2020-07-28T19:11:54.922Z,40458649,1,236
377640,Solicitud de Devolución Iniciada,2020-07-28T18:32:09.809Z,40767791,1,1134
377640,Solicitud de Devolución Iniciada,2020-07-28T18:32:09.809Z,40893458,1,484.5
377640,Solicitud de Devolución Iniciada,2020-07-28T18:32:09.809Z,40929323,1,134.5
377499,Entregado Parcial,2020-07-28T18:02:43.911Z,40935048,1,479.6
377397,Fulfilment en Proceso,2020-07-28T17:44:31.032Z,40763708,1,1614
377184,Asignado,2020-07-28T17:01:12.790Z,40227011,1,316
376932,Asignado,2020-07-28T16:10:40.392Z,40564832,1,503.44
376844,Asignado,2020-07-28T15:51:40.684Z,31448538,1,99.5
376786,Fulfilment con Cancelacion,2020-07-28T15:39:05.862Z,40530377,1,417
376557,Asignado,2020-07-28T14:42:11.382Z,40564735,1,671.44
376519,Asignado,2020-07-28T14:30:06.995Z,40360340,1,2649.5
376369,Entregado HD,2020-07-28T13:30:38.716Z,40247270,1,815.52
376276,Fulfilment con Cancelacion,2020-07-28T11:57:27.444Z,19254193,1,139.2
376276,Fulfilment con Cancelacion,2020-07-28T11:57:27.444Z,40552808,1,359.6
376276,Fulfilment con Cancelacion,2020-07-28T11:57:27.444Z,39396580,1,135
376276,Fulfilment con Cancelacion,2020-07-28T11:57:27.444Z,40584298,1,279.6
376276,Fulfilment con Cancelacion,2020-07-28T11:57:27.444Z,40457491,1,119.7
376276,Fulfilment con Cancelacion,2020-07-28T11:57:27.444Z,40836344,1,194.7
376255,Asignado,2020-07-28T10:21:12.193Z,40186251,1,1259.3
376103,Asignado,2020-07-28T06:06:14.012Z,31470626,1,229
375947,Asignado,2020-07-28T05:02:14.510Z,39427673,1,150
375751,Asignado,2020-07-28T04:14:04.056Z,40498353,1,1279.6
375665,Orden con Cancelacion,2020-07-28T03:51:35.176Z,37816302,1,1199.2
375634,Asignado,2020-07-28T03:45:16.507Z,39909116,1,111.3
375293,Cancelado,2020-07-28T02:31:19.522Z,40273545,1,840
375211,Fulfilment con Cancelacion,2020-07-28T02:10:56.518Z,40454665,1,899.4
375135,Asignado,2020-07-28T01:54:42.157Z,40227011,2,316
375066,Fulfilment en Proceso,2020-07-28T01:40:30.640Z,40442073,1,239.6
375066,Fulfilment en Proceso,2020-07-28T01:40:30.640Z,40792533,1,996
375066,Fulfilment en Proceso,2020-07-28T01:40:30.640Z,40354125,1,431.52
