Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
223897,Solicitud de Devolución Iniciada,2020-06-25T00:37:46.913Z,40502318,1,274.5
223897,Solicitud de Devolución Iniciada,2020-06-25T00:37:46.913Z,40503371,1,244.3
223896,Orden con Cancelacion,2020-06-25T00:37:28.242Z,40881034,1,1025.46
223847,Fulfilment en Proceso,2020-06-25T00:31:18.516Z,40320558,1,599.5
223847,Fulfilment en Proceso,2020-06-25T00:31:18.516Z,37688000,1,499
223652,Fulfilment en Proceso,2020-06-25T00:02:26.880Z,40482373,1,349.3
223536,Orden con Cancelacion,2020-06-24T23:46:10.397Z,40193755,1,629.37
223501,Orden con Cancelacion,2020-06-24T23:41:29.024Z,40472147,1,69.3
222692,Solicitud de Devolución Iniciada,2020-06-24T21:46:46.291Z,40472708,1,254.49
219561,Orden con Cancelacion,2020-06-24T04:52:53.168Z,40503230,2,179.55
219561,Orden con Cancelacion,2020-06-24T04:52:53.168Z,40530215,1,207.27
219561,Orden con Cancelacion,2020-06-24T04:52:53.168Z,40773637,1,699.3
219510,Orden con Cancelacion,2020-06-24T04:44:16.718Z,40421401,1,440.37
219259,Fulfilment en Proceso,2020-06-24T04:01:15.450Z,39433153,2,289.5
219259,Fulfilment en Proceso,2020-06-24T04:01:15.450Z,39433160,2,289.5
219245,Orden con Cancelacion,2020-06-24T04:01:03.598Z,40009794,1,650
219245,Orden con Cancelacion,2020-06-24T04:01:03.598Z,40515325,1,530
219245,Orden con Cancelacion,2020-06-24T04:01:03.598Z,40514615,1,837.2
219245,Orden con Cancelacion,2020-06-24T04:01:03.598Z,40479647,1,1374
219137,Orden con Cancelacion,2020-06-24T03:40:20.837Z,37087924,1,569
219137,Orden con Cancelacion,2020-06-24T03:40:20.837Z,40761672,1,489.3
219100,Solicitud de Devolución Iniciada,2020-06-24T03:31:53.234Z,40758681,1,359.4
218687,Solicitud de Devolución Iniciada,2020-06-24T02:27:49.290Z,40225131,1,549.5
218687,Solicitud de Devolución Iniciada,2020-06-24T02:27:49.290Z,40775243,1,769.3
218687,Solicitud de Devolución Iniciada,2020-06-24T02:27:49.290Z,40773674,1,489.3
218457,Orden con Cancelacion,2020-06-24T01:56:48.833Z,40502363,1,156.87
218273,Solicitud de Devolución Iniciada,2020-06-24T01:31:06.499Z,40830616,1,1043
218273,Solicitud de Devolución Iniciada,2020-06-24T01:31:06.499Z,40037592,1,845
218273,Solicitud de Devolución Iniciada,2020-06-24T01:31:06.499Z,40037586,1,795
217939,Fulfilment con Cancelacion,2020-06-24T00:47:30.234Z,40594628,1,321.3
217662,Solicitud de Devolución Iniciada,2020-06-24T00:11:13.282Z,40473947,1,1036
217662,Solicitud de Devolución Iniciada,2020-06-24T00:11:13.282Z,40473948,1,1036
217662,Solicitud de Devolución Iniciada,2020-06-24T00:11:13.282Z,40211554,1,2916
217644,Solicitud de Devolución Iniciada,2020-06-24T00:08:17.561Z,40594320,1,503.3
217644,Solicitud de Devolución Iniciada,2020-06-24T00:08:17.561Z,40431849,1,237.4
