fulfilment Id, SKURef, Item Id, Filled Qty 
1675824,38269943,2289869,0,
1676671,40423285,2291077,0,
1676857,40423288,2291325,0,
1677473,40894534,2292170,1,
1677907,40852210,2292806,0,
1680694,40852210,2296689,0,
1680841,40894526,2296888,0,
1681635,18822246,2297996,0,
1682053,39987594,2298560,0,
1682449,41222637,2299140,0,
1682572,40038348,2299312,0,
1683893,38104918,2301367,0,
1684979,40852217,2302926,0,
1685333,40330810,2303412,0,
1685689,36617282,2303925,0,
1686223,40926246,2304630,0,
1686411,40934638,2304918,0,
1686685,37255776,2305285,0,
1686779,40283500,2305411,0,
1687590,37317827,2306610,0,
1689412,41222627,2309097,0,
1689630,40819973,2309412,0,
1689865,40348997,2309729,0,
1689990,41208021,2309901,0,
1690412,40340902,2310499,0,
1690363,38089703,2310423,0,
1690364,36388770,2310424,0,
1691095,37197624,2311405,0,
1691175,40894513,2311526,0,
1691488,38131027,2311949,0,
1692893,40904406,2313938,0,
1694158,40926246,2315632,0,
1694171,31054780,2315657,0,
1694171,39147513,2315658,0,
1694887,39200294,2316680,0,
1694887,39200296,2316681,0,
1695666,40377088,2317818,0,
1697150,40038348,2319968,0,
1697484,40423285,2320406,0,
1698680,38638087,2321992,0,
1699674,40819973,2323295,0,
1699848,40511300,2323538,0,
1702829,37133194,2327614,0,
1703691,40926246,2328820,0,
1704415,39326358,2329774,0,
1704780,40926246,2330244,0,
1704955,39995437,2330485,0,
1705372,41015040,2331036,0,
1705686,40894525,2331459,0,
1707166,40161860,2333503,0,
1708372,36157883,2335140,0,
1708480,41007399,2335289,0,
1708895,40423278,2335869,0,
1708963,38179559,2335965,0,
1709238,38708360,2336330,0,
1709488,40926246,2336687,0,
1709741,40511299,2337029,0,
1709851,40852228,2337187,0,
1710652,40926246,2338270,0,
1710728,40915553,2338393,0,
1711433,41153535,2339342,0,
1711940,40926246,2340021,0,
1712663,40524464,2340981,0,
1713355,40423285,2341907,0,
1714179,40511299,2343021,0,
1714334,37256892,2343218,0,
1715565,36323583,2344893,0,
1716048,37836772,2345555,0,
1716270,41054035,2345865,0,
1716346,37637205,2345989,0,
1717330,40819973,2347346,0,
1717739,40038348,2347918,0,
1718050,40819973,2348319,0,
1718528,40337692,2348935,0,
1718473,38638087,2348865,0,
1718610,41054043,2349059,0,
1719072,40854370,2349747,0,
1719146,40125508,2349859,0,
1719924,40161860,2350941,0,
1720123,41237009,2351218,0,
1720298,38089703,2351453,0,
1721077,41222631,2352579,0,
1721268,40926246,2352830,0,
1721333,40458875,2352913,0,
1722093,40050089,2353899,0,
1722614,41233752,2354584,0,
1722996,38251787,2355083,0,
1722996,38251788,2355084,0,
1723239,40926246,2355374,0,
1723253,40904305,2355396,0,
1723524,40926246,2355761,0,
1723660,39419996,2355933,0,
1723909,41222625,2356251,0,
1724015,40553597,2356393,0,
1724243,37379695,2356687,0,
1724430,38104904,2356919,0,
1724612,40553598,2357176,0,
1725237,39657044,2358039,0,
1725507,39200292,2358406,0,
1725642,40986447,2358593,0,
1725780,40926307,2358779,0,
1725703,40038348,2358677,0,
1726458,40038348,2359725,0,
1726596,40014572,2359901,0,
1726596,40014573,2359900,0,
1726607,37637181,2359914,0,
1726720,40038348,2360068,0,
1726939,40553598,2360356,0,
1726938,41277740,2360355,0,
1727391,37317827,2360959,0,
1727459,31054780,2361056,0,
1727699,40014582,2361402,0,
1727705,40348997,2361409,0,
1727904,40038348,2361698,0,
1728458,39029923,2362492,0,
1728638,40852210,2362734,0,
1728767,39200301,2362899,0,
1729334,41054027,2363635,0,
1729722,41054041,2364188,0,
1729751,39657044,2364225,0,
1730089,38638087,2364741,0,
1730182,40038348,2364867,0,
1730782,39591723,2365775,0,
1731350,41233378,2366546,0,
1731583,40014577,2366859,0,
1732174,39213104,2367609,0,
1732337,41336291,2367823,1,
1732347,38638087,2367837,0,
1732569,38069787,2368135,0,
1732887,40216244,2368546,0,
1732771,38202141,2368411,0,
1733165,39200295,2368944,0,
1733391,41222625,2369255,0,
1733455,40055354,2369339,0,
1733700,36621870,2369672,0,
1734284,39657044,2370453,0,
1734742,40894782,2371105,0,
1735975,40852228,2372860,0,
1736299,40894519,2373313,0,
1736188,37197188,2373136,0,
1736293,39843495,2373304,0,
1736653,39657044,2373848,0,
1736816,40926246,2374115,0,
1736850,40511300,2374168,0,
1737715,41054041,2375354,0,
1737852,40926246,2375543,0,
1737978,37509189,2375718,0,
1737978,37509193,2375716,0,
1737978,40819973,2375717,0,
1738130,41036815,2375912,0,
1738271,40075633,2376102,0,
1738633,39326366,2376639,0,
1738634,39326361,2376640,0,
1738635,39326363,2376641,0,
1738790,39987594,2376869,0,
1739142,38841276,2377351,0,
1739280,40511300,2377547,0,
1739610,39009934,2378047,0,
1740781,30004860,2379653,0,
1741341,41191731,2380423,0,
1741427,40819973,2380533,0,
1741457,37541906,2380574,0,
1741551,40926246,2380699,0,
1741882,40926246,2381176,0,
1742154,41013671,2381529,0,
1742946,40926246,2382614,0,
1743133,41001396,2382874,0,
1743099,40894524,2382825,0,
1743500,40926246,2383383,0,
1743504,40038348,2383387,0,
1743715,40038348,2383674,0,
1743676,41222637,2383630,0,
1745916,40004182,2386862,0,
1746834,41054034,2388191,0,
1747507,41147930,2389174,0,
1748278,38777956,2390294,0,
1749300,36791247,2391844,0,
1750999,37509189,2394320,0,
1753188,40852210,2397493,0,
1753251,40377088,2397584,0,
1754046,37317825,2398789,0,
1754422,39279614,2399332,0,
1755990,36621870,2401756,0,
1756635,38638087,2402760,0,
1757039,37509189,2403261,0,
1758204,36482011,2404803,0,
1759495,38165511,2406561,0,
1759498,38165511,2406564,0,
1759639,38165511,2406774,0,
1759641,38165511,2406776,0,
1759644,38165511,2406781,0,
1759647,38165511,2406783,0,
1759648,38165511,2406785,0,
1759649,38165511,2406786,0,
1759779,39873381,2406958,0,
1760299,39873381,2407658,0,
1760662,40854370,2408146,0,
1761407,39961562,2409179,0,
1761342,40553597,2409090,0,
1761671,39873381,2409573,0,
1761673,39873381,2409576,0,
1761716,39873381,2409644,0,
1762173,40169061,2410307,0,
1762546,40430346,2410854,0,
1762877,41153535,2411374,0,
1763232,36620179,2411867,0,
1763509,39873381,2412197,0,
1764210,38165511,2413097,0,
1765377,41015040,2414705,0,
1765331,35948479,2414633,0,
1765800,31188462,2415257,0,
1765800,35906832,2415256,0,
1765800,40511684,2415258,0,
1766803,30004860,2416607,0,
1767178,40038348,2417119,0,
1767243,41222637,2417208,0,
1767445,40075633,2417482,0,
1767445,40819973,2417483,0,
1767754,36323576,2417902,0,
1767782,38131027,2417943,0,
1768224,40986447,2418568,0,
1769066,40767377,2419771,0,
1769441,39995436,2420250,1,
1769768,41244363,2420669,0,
1770063,39657044,2421044,0,
1770862,41054038,2422087,0,
1771053,39029923,2422390,0,
1771967,41015040,2423596,0,
1772396,40026065,2424191,0,
1773258,40038348,2425356,0,
1773272,36621870,2425377,0,
1773353,40038348,2425495,0,
1773508,36621870,2425719,0,
1774199,39255870,2426675,0,
1775706,35948479,2428817,0,
1776752,40819973,2430367,0,
1778592,37509195,2433099,0,
1778792,41007398,2433375,0,
1779118,41054027,2433844,0,
1779025,40852228,2433701,0,
1779190,37317827,2433942,0,
1780011,38371536,2435191,0,
1780467,40634930,2435781,0,
1780467,40926307,2435782,0,
1780484,41237000,2435806,0,
1782250,36617323,2438307,0,
1782560,40852228,2438771,0,
1782564,40852229,2438778,0,
1784284,41033655,2441443,0,
1785107,40926307,2442593,0,
1785706,39009940,2443461,0,
1786594,41013671,2444713,0,
1786839,35948479,2445049,0,
1787150,41015040,2445490,0,
1789017,36620184,2448154,0,
1789078,40348997,2448240,0,
1789235,38638087,2448446,0,
1789749,40894533,2449167,0,
1790425,40904305,2450160,0,
1790528,35948479,2450299,0,
1791196,40852228,2451246,0,
1791412,41228089,2451569,0,
1792501,40283500,2453076,0,
1793200,40038348,2454104,0,
1793564,39995476,2454609,0,
1793965,40819973,2455197,0,
1794894,40852228,2456552,0,
1795137,35948479,2456901,0,
1795736,38131027,2457722,0,
1795951,40038348,2457995,0,
1797005,40014575,2459331,0,
1797095,40511532,2459448,0,
1797387,40028649,2459806,1,
1797491,40028644,2459943,0,
1797847,40338135,2460370,0,
1798776,40819973,2461525,0,
1800416,40038348,2463637,0,
1800388,37671210,2463603,0,
1800862,40553598,2464206,0,
1801842,40125508,2465441,0,
1802787,38089703,2466643,0,
1803407,38638087,2467392,0,
1803631,41036818,2467673,0,
1803902,40819973,2468011,0,
1805234,41228089,2469790,0,
1806089,41306186,2470865,0,
1806016,40819973,2470774,0,
1806309,37317827,2471143,0,
1806422,40761576,2471274,1,
1807572,41054027,2472749,0,
1808306,39591722,2473634,0,
1809039,39147513,2474570,0,
1809438,38269945,2475131,0,
1809612,41268781,2475366,0,
1810282,41054041,2476246,0,
1810378,38638087,2476364,0,
1811110,38841352,2477351,0,
1812245,40819973,2478837,0,
1812227,41054045,2478812,0,
1812439,40986447,2479081,0,
1812678,38089703,2479448,0,
1813305,40956109,2480296,0,
1813795,40330810,2480919,0,
1813865,40904304,2481017,0,
1814101,40553598,2481325,0,
1814351,37317826,2481644,0,
1814797,40038348,2482247,0,
1814803,40349019,2482254,0,
1815463,40904297,2483086,0,
1815635,41191731,2483301,0,
1817387,40038348,2485610,0,
1817561,37656576,2485836,0,
1817806,40038348,2486151,0,
1818045,38089703,2486474,0,
1818212,40749335,2486684,0,
1818213,40343962,2486685,0,
1818369,30754187,2486892,0,
1818369,40349029,2486893,0,
1818370,40926246,2486894,0,
1818541,40819973,2487104,0,
1818751,39200301,2487369,0,
1818741,41026318,2487359,0,
1819223,41154411,2488001,0,
1819234,40819973,2488018,0,
1819420,40852228,2488265,0,
1819779,38094455,2488763,0,
1819779,40381885,2488764,0,
1820150,41008431,2489285,0,
1822012,41304234,2491766,0,
1822350,41153535,2492210,0,
1822606,40894782,2492556,0,
1823331,36617282,2493533,0,
1823331,40553597,2493532,0,
1823849,41291551,2494249,0,
1823849,41291552,2494248,0,
1824608,40819973,2495258,0,
1824962,39009934,2495781,0,
1825060,39419917,2495906,0,
1825268,37967166,2496177,0,
1825798,41236998,2496911,0,
1826037,40038348,2497237,0,
1826320,41154627,2497601,0,
1827448,40038348,2499081,0,
1828237,40169061,2500175,0,
1828240,37407234,2500177,0,
1829139,40831218,2501364,0,
1830640,40004184,2503451,0,
1831000,41268778,2503922,0,
1831001,41268779,2503923,0,
1831002,41268781,2503924,0,
1831109,36862262,2504074,0,
1831159,40169061,2504139,0,
1831212,40169061,2504207,0,
1831910,39419987,2505200,0,
1831947,40169061,2505254,0,
1832207,37255776,2505623,0,
1832522,40169061,2506111,0,
1832677,39279612,2506343,0,
1832725,41021554,2506403,0,
1832812,41222636,2506530,0,
1832925,40553599,2506698,0,
1832985,40819973,2506781,0,
1833246,40161850,2507196,0,
1833824,41153535,2507976,0,
1833857,39009940,2508013,0,
1834196,40377087,2508447,0,
1834439,40075645,2508779,0,
1835677,41054048,2510434,1,
1835904,31054780,2510745,0,
1836502,41275951,2511513,0,
1837314,37681573,2512587,0,
1837384,36617282,2512683,0,
1837540,37656571,2512889,0,
1837606,40181792,2512989,0,
1838172,38638087,2513790,0,
1838205,40894512,2513831,0,
1838848,40014582,2514671,0,
1838938,40169061,2514786,0,
1839393,41007400,2515372,0,
1840825,40014574,2517393,0,
1840889,40004184,2517481,0,
1841192,37671210,2517878,0,
1841772,41153535,2518659,0,
1842301,40894534,2519360,0,
1842397,40014574,2519499,0,
1842903,38841374,2520146,0,
1843063,41222635,2520341,0,
1843228,39591722,2520580,0,
1844258,37671210,2521932,0,
1844960,38638087,2522894,0,
1844963,36323576,2522897,0,
1845321,38638087,2523370,0,
1845497,30186837,2523609,0,
1845456,41008423,2523549,0,
1845712,36617282,2523935,0,
1845803,39843495,2524069,0,
1845908,38841229,2524206,0,
1846501,41222636,2524995,0,
1846438,36620179,2524916,0,
1847061,40761582,2525713,0,
1847254,38255278,2525969,0,
1847556,41275951,2526380,0,
1847383,38638087,2526148,0,
1847935,41236994,2526897,0,
1848029,39517246,2527012,0,
1848305,38638087,2527375,0,
1848311,38638087,2527385,0,
1848451,40819973,2527576,0,
1848502,40283497,2527644,0,
1848382,38089703,2527478,0,
1848750,39987599,2527976,0,
1848750,41054038,2527977,0,
1848769,41015040,2528001,0,
1848864,40785905,2528132,0,
1848901,40458877,2528179,0,
1849556,41236998,2529142,0,
1849778,40026065,2529455,0,
1849964,38638087,2529715,0,
1850074,40603926,2529862,0,
1850464,41001392,2530393,1,
1850647,40894533,2530636,0,
1850679,38638087,2530685,0,
1850691,40785905,2530704,0,
1851065,18822246,2531217,0,
1851122,40894512,2531281,0,
1851560,41161175,2531875,0,
1851895,37836771,2532315,0,
1852227,41153535,2532760,0,
1852326,37317825,2532890,0,
1853655,38554811,2534591,0,
1853954,40904305,2535001,0,
1854397,40819973,2535594,0,
1855122,40767356,2536612,0,
1855247,36621870,2536798,0,
1855352,40819973,2536949,0,
1855371,40459698,2536970,0,
1855601,40819973,2537263,0,
1855740,38338181,2537447,0,
1855740,40771213,2537448,0,
1856033,41054029,2537849,0,
1856156,37671210,2538015,0,
1856311,39009940,2538231,0,
1856311,39279612,2538232,0,
1856684,40184578,2538736,0,
1856766,38638087,2538836,0,
1856787,41135755,2538869,0,
1856849,41295367,2538956,0,
1857228,38230600,2539484,0,
1857585,36617283,2540004,0,
1858013,38638087,2540599,0,
1858372,31054780,2541067,0,
1859610,36617282,2542653,0,
1860114,40553583,2543286,0,
1860332,40852235,2543596,0,
1860658,40181797,2544037,0,
1860700,36617282,2544088,0,
1860709,41107247,2544108,0,
1861038,40377087,2544543,0,
1861038,40377088,2544544,0,
1861025,38841278,2544527,0,
1861025,41033656,2544526,0,
1861448,38638087,2545085,0,
1863393,40819973,2547697,0,
1863393,40926246,2547696,0,
1863445,40343436,2547774,0,
1863497,41275953,2547848,0,
1865521,40050089,2550563,0,
1865543,41008471,2550594,0,
1865598,39535503,2550661,0,
1865804,41336286,2550923,1,
1865735,30623550,2550840,0,
1865780,38638087,2550895,0,
1867207,39535503,2552724,0,
1867335,37331011,2552916,0,
1867372,38708360,2552962,0,
1867296,40749336,2552857,0,
1867670,41526146,2553353,0,
1867842,40423285,2553597,0,
1867868,40540516,2553632,0,
1867987,38638087,2553773,0,
1868012,40540516,2553805,0,
1868267,40215922,2554130,0,
1868266,40215922,2554129,0,
1868405,41054045,2554318,0,
1868504,39995449,2554452,0,
1868994,38269943,2555086,0,
1869180,40540516,2555317,0,
1869169,40038348,2555303,0,
1869439,36482008,2555667,0,
1869476,37940612,2555721,0,
1869476,37940615,2555720,0,
1869604,39995446,2555896,0,
1869604,39995447,2555895,0,
1869868,41054028,2556234,0,
1869877,36482004,2556250,0,
1869920,41275953,2556299,0,
1870482,40904409,2557070,0,
1870723,41291558,2557378,0,
1870781,38708360,2557468,0,
1870885,41275953,2557631,0,
1870853,39995438,2557583,0,
1871061,41007382,2557885,0,
1871123,30928986,2557978,0,
1871083,40894533,2557915,0,
1871336,41015040,2558274,0,
1871399,40215922,2558370,0,
1871408,40377088,2558379,0,
1871534,40423288,2558552,0,
1871854,40459698,2558986,0,
1872192,40075633,2559477,0,
1872234,38255278,2559535,5,
1872394,36617282,2559788,0,
1872722,40458877,2560259,0,
1873408,31104677,2561225,0,
1873791,40458877,2561772,0,
1873865,30928986,2561869,0,
1873948,39200301,2561980,0,
1874313,40283497,2562505,0,
1874163,41013672,2562259,0,
1874187,39419987,2562301,0,
1874670,39518561,2563012,1,
1875015,40215922,2563473,0,
1875151,38422096,2563635,0,
1875555,41304234,2564150,0,
1875758,39419996,2564415,0,
1875961,39016416,2564674,0,
1875901,39419923,2564603,0,
1876044,39200300,2564776,0,
1876065,40894534,2564802,1,
1876070,40761577,2564807,0,
1876119,37671210,2564878,0,
1876122,40283497,2564881,0,
1876123,37256892,2564882,0,
1876128,36617282,2564891,0,
1876145,40524465,2564916,0,
1876270,40038348,2565075,0,
1877505,37149580,2566678,0,
1877575,38708360,2566778,0,
1877627,40894530,2566848,0,
1877646,40407272,2566870,0,
1878518,41222636,2568020,0,
1878753,41147932,2568347,0,
1879335,41237009,2569159,0,
1879667,38499949,2569577,0,
1880505,39147513,2570738,0,
1880533,41244365,2570778,0,
1880729,39419996,2571044,0,
1880881,41154627,2571274,0,
1880850,40524465,2571219,0,
1880889,40524463,2571284,0,
1880913,41154627,2571309,0,
1880920,41275953,2571319,0,
1881068,40524463,2571552,0,
1881317,40894530,2571882,0,
1881353,40894525,2571931,0,
1881439,40524463,2572058,0,
1881730,41023397,2572464,0,
1881756,41134833,2572494,0,
1881870,40524463,2572636,0,
1881889,37671210,2572663,0,
1881969,38144897,2572775,1,
1882611,40894511,2573595,0,
1882621,40524463,2573614,0,
1882847,40524463,2573913,0,
1882814,41275953,2573871,0,
1882837,40553583,2573899,0,
1883055,40801205,2574223,1,
1883428,30928985,2574718,0,
1883210,36482004,2574416,0,
1883469,41107249,2574763,0,
1883519,37554961,2574821,0,
1883519,39598048,2574822,0,
1883861,18437898,2575323,0,
1883900,40038348,2575379,0,
1884051,41154627,2575602,0,
1884086,40038348,2575644,0,
1884237,35906832,2575851,0,
1884260,41023395,2575887,0,
1884298,40986447,2575932,0,
1884413,39200295,2576119,0,
1884423,40986447,2576129,0,
1884686,41054041,2576483,1,
1884687,40216244,2576484,0,
1884687,40221280,2576485,0,
1884731,40894518,2576546,0,
1885087,38239324,2577061,0,
1885090,38239324,2577064,0,
1884911,40511531,2576799,0,
1885280,37554961,2577316,0,
1885280,39598048,2577317,0,
1885369,40458877,2577435,0,
1885911,36617282,2578168,0,
1886006,40771213,2578298,0,
1885984,41054038,2578266,1,
1886246,36620184,2578626,0,
1886272,36617283,2578667,0,
1886832,41154627,2579422,0,
1887465,39943820,2580342,0,
1887493,41170302,2580380,0,
1887566,40038348,2580471,0,
1887612,40973670,2580552,0,
1887626,41023397,2580570,0,
1887830,38123745,2580845,0,
1887903,41031917,2580939,0,
1888195,41008473,2581340,0,
1888145,41222632,2581281,0,
1888135,40761977,2581266,0,
1888212,40014588,2581369,0,
1888285,38777956,2581477,0,
1888512,41054030,2581798,1,
1888683,38089703,2582045,0,
1888710,41054035,2582091,0,
1888726,40819973,2582111,1,
1889049,36139673,2582527,1,
1889050,40511756,2582528,0,
1889118,40567377,2582632,0,
1889114,41277714,2582627,0,
1889280,39009936,2582837,0,
1889275,41154627,2582831,0,
1889293,41336286,2582860,0,
1889296,41336287,2582863,0,
1889524,40038348,2583192,0,
1889698,41222631,2583441,0,
1889666,40894514,2583401,0,
1889850,40221278,2583669,0,
1890251,40852229,2584220,0,
1890309,40038348,2584309,0,
1890373,41154627,2584390,0,
1890436,36481992,2584477,0,
1890573,39147513,2584663,0,
1890844,36482045,2585048,0,
1890790,40926246,2584972,0,
1890950,40459698,2585209,0,
1890953,31104677,2585212,0,
1891035,40517182,2585338,1,
1891131,40894525,2585461,0,
1891350,39616098,2585756,0,
1891525,40038348,2586002,0,
1891541,39037406,2586028,0,
1891682,40767357,2586216,0,
1891842,40801203,2586426,0,
1891866,37541957,2586461,0,
1892122,40161860,2586814,0,
1892511,41154627,2587398,0,
1892433,40904297,2587273,0,
1892668,41275953,2587628,0,
1892861,40511756,2587902,0,
1893203,41228087,2588389,0,
1893272,41275953,2588473,0,
1893553,40904495,2588833,0,
1893590,41222632,2588879,0,
1893812,41036817,2589181,0,
1893758,38269944,2589117,0,
1893965,41154627,2589388,0,
1894080,37554961,2589546,0,
1894080,39598049,2589547,0,
1894188,38708360,2589689,1,
1894200,36482004,2589703,0,
1894340,41154627,2589873,0,
1894345,40926306,2589878,0,
1894294,39419987,2589816,0,
1894519,40511299,2590110,0,
1894889,41471043,2590607,0,
1895275,36609441,2591143,0,
1895471,40161860,2591386,0,
1895623,41275953,2591599,0,
1896343,38371535,2592576,0,
1896166,39419987,2592319,0,
1896326,41275953,2592551,0,
1896566,39419987,2592867,0,
1896633,41222632,2592962,0,
1896965,40894512,2593366,0,
1897552,40524469,2594119,0,
1897965,40524469,2594680,0,
1898068,40524465,2594812,0,
1898186,41054027,2594968,0,
1898188,38131027,2594971,0,
1898188,39419996,2594973,0,
1898188,40038348,2594972,0,
1898198,36620183,2594985,0,
1898255,38179556,2595054,0,
1898268,41232575,2595072,0,
1898396,39954977,2595245,0,
1898396,40430346,2595246,0,
1899023,38426145,2596089,0,
1899219,41054034,2596383,0,
1899312,37671210,2596501,0,
1899476,39200295,2596727,0,
1899671,41483845,2597019,1,
1899507,41023398,2596779,0,
1899583,40986447,2596898,0,
1899759,41008469,2597135,0,
1899759,41008471,2597134,0,
1899861,39009936,2597285,1,
1899890,40819973,2597320,0,
1899963,40161860,2597415,0,
1900054,41107248,2597533,0,
1900252,40524465,2597809,0,
1900287,40038348,2597865,0,
1900493,40511531,2598169,0,
1900443,37554961,2598080,0,
1900443,39598050,2598079,0,
1900606,40767359,2598322,0,
1900606,40767360,2598321,0,
1900692,36617283,2598434,0,
1900974,40524465,2598833,0,
1901287,40524469,2599261,0,
1901312,40511756,2599297,0,
1901523,41023395,2599571,0,
1901510,36164396,2599555,1,
1901642,39591721,2599715,0,
1901963,39419987,2600160,0,
1901934,39419987,2600118,1,
1901943,36621870,2600132,0,
1901965,40524469,2600162,0,
1902214,39778243,2600479,1,
1902582,40749336,2600993,0,
1902873,40161860,2601420,1,
1903162,40831218,2601800,0,
1903394,40801204,2602116,0,
1903395,40801203,2602117,0,
1903493,40904495,2602263,0,
1903788,39419987,2602706,0,
1904251,41023396,2603398,0,
1904568,40894525,2603856,0,
1904654,41544711,2603987,0,
1904696,40221280,2604055,0,
1904718,36617323,2604084,0,
1904924,40524465,2604378,0,
1904996,40511531,2604478,0,
1905013,40050089,2604500,0,
1905215,37509189,2604801,0,
1905203,40904495,2604785,0,
1905341,41028494,2604992,1,
1905342,39843495,2604993,0,
1905359,41236997,2605022,0,
1905375,41054046,2605044,0,
1905724,36617327,2605513,0,
1905687,40161860,2605459,0,
1905722,39192823,2605511,0,
1905983,41191731,2605862,0,
1905773,40348997,2605578,1,
1906051,41153535,2605954,1,
1906650,41232569,2606822,0,
1906910,38708360,2607176,0,
1906966,40458877,2607244,0,
1906997,41054035,2607286,0,
1907072,41170295,2607412,0,
1907337,38269944,2607800,0,
1907238,39419987,2607635,0,
1907316,40749335,2607759,0,
1907602,41304234,2608171,0,
1907734,39883230,2608362,0,
1907625,39616098,2608201,0,
1907918,40161860,2608643,0,
1908413,37541905,2609346,0,
1908413,39419996,2609348,0,
1908413,40330810,2609347,0,
1908682,40865843,2609717,0,
1908746,39741946,2609802,0,
1908870,37637205,2609986,0,
1909079,40485263,2610280,0,
1909079,40485264,2610281,0,
1909289,40524525,2610598,0,
1909406,41222632,2610783,0,
1909373,39200296,2610732,0,
1909532,40761576,2610990,0,
1909614,39995447,2611091,0,
1909742,41023395,2611276,0,
1909793,37140590,2611348,0,
1909764,38206237,2611311,0,
1909791,41222631,2611346,0,
1910043,39883218,2611727,0,
1910098,37554961,2611804,0,
1910098,39598049,2611805,0,
1910412,40485263,2612264,0,
1910625,40926246,2612577,0,
1910763,38230601,2612769,0,
1910764,38230602,2612770,0,
1910695,40459698,2612669,0,
1910882,37681578,2612961,0,
1910882,39255870,2612960,0,
1911122,37479976,2613293,0,
1911051,41232568,2613203,0,
1911318,40854949,2613576,0,
1911527,40442858,2613951,0,
1911667,37850906,2614174,0,
1911667,38349756,2614173,0,
1911511,38968455,2613927,0,
1911818,36189392,2614407,0,
1911836,41007389,2614446,0,
1911854,37265783,2614479,0,
1911863,41530123,2614494,0,
1911941,41232568,2614620,0,
1911971,36617283,2614652,0,
1912518,39741946,2615407,0,
1912610,39995438,2615527,0,
1912883,41222632,2615936,0,
1912924,30004860,2615986,0,
1913029,41153535,2616121,0,
1913056,38089703,2616155,0,
1913229,41191568,2616392,0,
1913246,40854951,2616416,0,
1913289,37681578,2616485,0,
1913319,40904409,2616519,0,
1913580,37940614,2616856,0,
1913646,41031932,2616945,0,
1913671,41023396,2616980,0,
1913581,41191564,2616857,0,
1913710,40459698,2617061,0,
1913845,36481995,2617244,0,
1913992,39883218,2617438,0,
1914057,40904495,2617535,0,
1914097,40749336,2617595,0,
1914288,38708360,2617856,0,
1914364,39259617,2617952,0,
1914331,41232575,2617905,0,
1914449,40203162,2618075,0,
1914547,40191439,2618192,0,
1914547,40203160,2618193,0,
1915105,40459698,2618967,0,
2192919,40075633,3016364,0,
1915256,41471043,2619158,0,
1915220,40986447,2619106,0,
1915580,39419987,2619600,0,
1916050,40761576,2620218,0,
1916063,41277838,2620232,0,
1916079,39303707,2620252,0,
1916099,41153535,2620280,0,
1916151,31054780,2620351,0,
1916234,40904495,2620462,0,
1916459,39741942,2620753,0,
1916550,38554813,2620886,0,
1916543,40511531,2620879,0,
1916735,40854952,2621128,0,
1917362,39200295,2621948,0,
1917374,39883221,2621962,0,
1917503,41015040,2622164,0,
1917636,39259617,2622344,0,
1917491,39259617,2622145,0,
1917802,38206237,2622565,0,
1917886,41336288,2622669,0,
1918167,40215922,2623042,0,
1918168,40215922,2623043,0,
1918172,40215922,2623047,0,
1918174,40215922,2623050,0,
1918221,40215922,2623116,0,
1918185,40215922,2623064,0,
1918222,40215922,2623117,0,
1918250,40215922,2623148,0,
1918242,40088125,2623140,0,
1918325,38554813,2623238,0,
1918317,40441296,2623230,0,
1918416,40749336,2623353,0,
1918421,40524525,2623359,0,
1918691,40511531,2623707,0,
1918911,41191731,2624001,0,
1918883,41054035,2623963,0,
1919018,38554813,2624150,0,
1919030,39147513,2624163,0,
1919225,39741942,2624442,0,
1919267,39200295,2624502,0,
1919415,40511531,2624696,0,
1919451,40215922,2624733,0,
1919503,40050089,2624800,0,
1919963,40125511,2625446,0,
1920049,40088115,2625580,0,
1920610,40191448,2626305,0,
1920752,41054041,2626501,0,
1921012,41054046,2626843,0,
1921499,40337690,2627530,0,
1922086,41170300,2628313,0,
1921999,40904495,2628182,0,
1922181,36164415,2628448,0,
1922309,40511531,2628627,0,
1922483,39259617,2628904,0,
1922574,37760653,2629028,0,
1922907,41419133,2629516,0,
1922721,38089692,2629236,0,
1922840,41191564,2629411,0,
1923108,39419987,2629817,0,
1923351,41191731,2630181,0,
1923523,41054028,2630425,0,
1923582,39147513,2630506,0,
1923599,39383317,2630537,0,
1923743,40301574,2630736,0,
1923807,40050089,2630818,0,
2192888,38638087,3016320,0,
1923890,41008431,2630941,0,
1923907,40553595,2630959,0,
1923982,30516974,2631093,0,
1924679,40125517,2632079,0,
1924722,40511531,2632134,0,
1924802,40770477,2632243,0,
1924901,41598519,2632375,0,
1924968,40075633,2632459,0,
1925096,39883227,2632642,0,
1925218,39419987,2632797,0,
1925285,40986447,2632889,0,
1925356,40904495,2632971,0,
1925656,39259617,2633371,0,
1925662,39995464,2633377,0,
1925604,41598519,2633305,0,
1926232,40381886,2634229,0,
1926205,39741946,2634185,0,
1926191,40050089,2634161,0,
1926418,40050089,2634480,0,
1926621,40511706,2634745,0,
1926731,41237001,2634909,0,
1926985,40050089,2635253,0,
1926985,41237000,2635254,0,
1927308,40511301,2635736,0,
1927542,40854952,2636046,0,
1927586,38089703,2636103,0,
1927609,38144897,2636135,0,
1927727,35906832,2636290,0,
1927930,41208023,2636565,0,
1928219,41222635,2636967,0,
1928234,39274458,2636987,0,
1928394,40203155,2637203,0,
1928507,41530125,2637362,0,
1928668,39200296,2637569,0,
1928725,39147513,2637649,0,
1928996,41232568,2638019,0,
1929072,38239331,2638150,0,
1929072,38983626,2638149,0,
1929242,40050089,2638376,0,
1929292,39259617,2638441,0,
1929387,39159135,2638568,0,
1929835,40986447,2639200,0,
1929984,39259617,2639414,0,
