fulfilment Id, SKURef, Item Id, Filled Qty 
1868314,38638087,2554188,0,
1868277,41013672,2554143,0,
1868964,40540516,2555049,0,
1868936,38131027,2555009,0,
1868936,40926246,2555008,0,
1868941,41007382,2555016,0,
1868941,41007383,2555015,0,
1869952,41275951,2556348,0,
1870095,41054027,2556541,0,
1870360,36609443,2556900,0,
1870405,36617323,2556958,0,
1870379,38089703,2556922,0,
1870404,38255278,2556957,0,
1870692,39303708,2557342,0,
1870692,39303712,2557341,0,
1870876,40894513,2557616,0,
1871006,36240551,2557800,0,
1871073,41007383,2557901,0,
1871188,37967166,2558068,0,
1871298,39631360,2558224,0,
1871853,38123782,2558985,0,
1871905,41013672,2559050,0,
1872039,40761576,2559230,0,
1872067,39591722,2559270,0,
1872152,38554811,2559416,0,
1872011,39386298,2559195,0,
1872165,37232286,2559438,1,
1872166,37232285,2559439,1,
1872167,17403833,2559440,0,
1872437,40819973,2559852,0,
1872314,40771218,2559670,0,
1872684,41237000,2560202,0,
1873095,38202141,2560801,0,
1873095,40195301,2560800,0,
1873100,37317823,2560806,1,
1873182,40935729,2560900,0,
1873434,41222632,2561262,0,
1873669,36862262,2561594,0,
1873782,41007389,2561759,0,
1873708,39009936,2561646,0,
1873717,41015040,2561655,0,
1873847,40343439,2561848,0,
1873847,41008473,2561847,0,
1873936,41445178,2561967,0,
1873958,40749336,2561996,0,
1874363,40819973,2562583,0,
1874492,40458877,2562770,0,
1874431,38499944,2562678,0,
1874486,41054034,2562761,0,
1875067,31512900,2563539,0,
1875099,41021554,2563575,0,
1875135,41023396,2563617,0,
1875324,41273694,2563864,0,
1875199,41147932,2563700,0,
1875515,40935727,2564104,0,
1875516,40935728,2564105,0,
1875519,40127988,2564108,0,
1875800,39200301,2564474,0,
1875991,38777956,2564708,0,
1876093,38554812,2564836,0,
1876901,40894514,2565924,0,
1876924,39598048,2565956,0,
1877005,40894524,2566059,0,
1877152,39200291,2566237,0,
1877138,37140590,2566220,0,
1877303,41228089,2566436,0,
1877334,41236998,2566476,0,
1877485,39009940,2566649,0,
1877647,40749336,2566871,0,
1877743,40761576,2566999,0,
1877841,40085656,2567133,0,
1877852,40801209,2567145,0,
1877824,39200291,2567110,0,
1877988,38221203,2567331,0,
1877995,41161176,2567340,0,
1878014,41054038,2567364,1,
1878023,40831218,2567376,0,
1878077,40511756,2567446,0,
1878265,41054028,2567685,0,
1878487,39419987,2567974,0,
1878906,40749336,2568580,0,
1879160,37365264,2568919,0,
1879265,40511532,2569063,0,
1879525,40511299,2569402,0,
1879538,40038348,2569419,0,
1879578,40524525,2569466,0,
1879700,40524469,2569617,0,
1879774,40511532,2569710,0,
1879825,41021554,2569779,0,
1879962,41154627,2569989,0,
1880100,36617282,2570202,0,
1880203,41237001,2570332,0,
1880350,41136333,2570521,0,
1880394,38708360,2570581,0,
1880381,37671210,2570564,0,
1880381,38089703,2570566,0,
1880381,39591723,2570565,0,
1880407,39419987,2570596,0,
1880696,40283500,2571000,0,
1880773,41054035,2571107,0,
1880899,40524463,2571294,0,
1881090,41154627,2571578,0,
1881558,40524463,2572227,0,
1881440,40524463,2572059,0,
1881497,41336291,2572137,3,
1881517,40524463,2572163,0,
1881563,41154627,2572232,0,
1881629,40524463,2572320,0,
1881683,41154627,2572396,0,
1881939,41236989,2572730,0,
1882006,40038348,2572829,0,
1882067,40511300,2572907,0,
1882133,37967166,2572994,0,
1882121,39009940,2572975,0,
1882614,40524463,2573600,0,
1882693,41154627,2573712,0,
1882921,40524463,2574016,0,
1883063,40195301,2574232,0,
1883220,40524463,2574430,0,
1883337,40126234,2574604,0,
1883542,40216244,2574848,0,
1883673,40986447,2575050,0,
1883857,40126235,2575318,0,
1883952,41054035,2575453,0,
1883975,41154627,2575490,0,
1884080,36481991,2575638,0,
1884100,40511299,2575661,0,
1884245,31054780,2575861,0,
1884306,40038348,2575949,0,
1884389,41021554,2576085,0,
1884417,40894527,2576123,0,
1884396,40038348,2576092,0,
1884507,30754187,2576249,0,
1884597,40854952,2576371,0,
1884659,38499944,2576447,0,
1884659,38499949,2576448,0,
1885211,37637191,2577228,0,
1885330,38579908,2577388,0,
1885357,41222630,2577421,0,
1885412,41526146,2577493,0,
1885626,40986447,2577780,0,
1885484,39147513,2577591,0,
1885648,40511299,2577809,0,
1885932,36620184,2578206,0,
1886100,39943820,2578409,0,
1886138,41222637,2578457,0,
1886489,30928985,2578970,0,
1886585,39147513,2579092,0,
1886861,40038348,2579467,0,
1886705,37509191,2579258,0,
1886730,41232575,2579291,0,
1886793,40831218,2579373,0,
1886793,41222637,2579374,0,
1886937,41054034,2579569,1,
1886921,37559985,2579549,0,
1887035,40038348,2579716,0,
1887055,41277838,2579746,0,
1887231,40749336,2579991,0,
1887317,40894533,2580109,0,
1887335,31488883,2580130,0,
1887595,39419987,2580519,0,
1887389,40771213,2580235,0,
1887661,38554813,2580617,0,
1887655,39200295,2580609,0,
1887771,41154627,2580752,0,
1888004,40038348,2581081,0,
1888076,41222637,2581184,0,
1888192,41023397,2581336,0,
1888252,38499950,2581428,0,
1888397,39029922,2581633,0,
1888434,41008426,2581681,0,
1888501,41237009,2581781,0,
1889045,40038348,2582521,0,
1888923,41236998,2582360,1,
1889213,37967153,2582755,0,
1889298,36164396,2582867,0,
1889421,40511532,2583056,0,
1889568,38089703,2583257,0,
1889568,40524465,2583256,0,
1890040,40216244,2583937,0,
1890046,41054046,2583945,0,
1890234,40904496,2584197,0,
1890846,40038348,2585050,0,
1890725,40567376,2584876,0,
1890897,38179556,2585130,0,
1891153,41236989,2585484,1,
1891163,31054780,2585501,0,
1891163,39147513,2585502,0,
1891195,40377091,2585547,0,
1891312,39591720,2585697,1,
1891463,41023395,2585917,0,
1891817,39147513,2586394,1,
1891832,41007389,2586413,0,
1891883,38089703,2586485,0,
1891919,37554961,2586536,0,
1891919,39598048,2586537,0,
1891938,41023395,2586565,0,
1892077,41222637,2586759,0,
1892090,41233764,2586774,1,
1892179,40524469,2586896,1,
1892201,41054030,2586943,1,
1892230,40524465,2586987,0,
1892599,39631360,2587530,0,
1892364,40038348,2587167,0,
1892385,37140590,2587196,0,
1892684,40381886,2587651,0,
1892684,41154627,2587650,0,
1893012,36139673,2588121,0,
1893061,40926246,2588191,0,
1893149,41236997,2588328,0,
1893199,41222637,2588384,0,
1893228,38179559,2588417,0,
1893332,40377088,2588551,0,
1893467,36482004,2588718,0,
1893424,41154627,2588666,0,
1893457,41036815,2588705,0,
1893619,39969240,2588919,0,
1893657,40511300,2588972,0,
1894021,40511756,2589460,1,
1894074,38603118,2589540,0,
1894074,38603120,2589539,0,
1894094,40038348,2589567,0,
1894122,41237009,2589604,0,
1894034,40935735,2589476,1,
1894035,38104904,2589477,0,
1894097,41054027,2589570,0,
1894136,39200301,2589620,0,
1894221,41471043,2589727,0,
1894389,39591726,2589935,0,
1894593,37265884,2590198,0,
1894762,41054046,2590435,1,
1894903,38907930,2590624,0,
1895519,40553595,2591462,0,
1895689,40511300,2591681,0,
1895718,40785871,2591716,0,
1895718,40785899,2591715,0,
1895756,36481984,2591767,0,
1895783,41054035,2591799,0,
1895918,41054035,2591978,0,
1895906,37317827,2591959,0,
1896292,41236997,2592498,0,
1896285,41036820,2592486,0,
1896416,40422577,2592668,1,
1896642,41275953,2592975,0,
1896646,40511301,2592979,0,
1896719,39419996,2593072,0,
1896949,41222636,2593349,1,
1896898,40904496,2593288,0,
1897051,41170298,2593466,0,
1897053,36164396,2593468,0,
1897083,41054041,2593506,0,
1897279,40026065,2593762,0,
1897445,41222632,2593981,0,
1897508,41106369,2594061,0,
1897581,41054035,2594149,0,
1897859,40524465,2594530,0,
1897983,40567377,2594700,0,
1898471,17546789,2595341,0,
1898471,40381885,2595342,0,
1898683,41222630,2595635,0,
1898725,40161851,2595698,0,
1898730,40894515,2595703,0,
1898764,40553595,2595750,0,
1899244,41222632,2596418,0,
1899348,40511756,2596561,0,
1899364,40986447,2596582,0,
1899733,39009935,2597095,0,
1899538,39419996,2596828,0,
1899629,41232575,2596968,0,
1899729,40524469,2597090,0,
1899908,38179557,2597349,0,
1899953,41054041,2597403,1,
1899906,41017575,2597347,0,
1899907,41136333,2597348,0,
1900222,39200291,2597775,0,
1900436,39778243,2598071,0,
1900530,39873382,2598216,0,
1900545,19308225,2598237,0,
1900691,41296205,2598433,0,
1900738,41237001,2598522,0,
1900859,41526146,2598687,0,
1900956,37554961,2598808,0,
1900956,39598049,2598809,0,
1900990,41054034,2598850,0,
1901057,41292831,2598943,1,
1901087,40904409,2598984,1,
1901283,40904409,2599257,0,
1901474,38983633,2599509,0,
1901517,41054035,2599564,0,
1901830,37967153,2599969,0,
1901830,40785873,2599970,0,
1902048,39591723,2600271,1,
1902137,36481995,2600386,0,
1902314,40524469,2600619,0,
1902344,41106369,2600670,0,
1903020,41277740,2601618,0,
1903119,39500412,2601741,0,
1903165,40216244,2601803,0,
1903246,40567375,2601931,0,
1903246,40567376,2601930,0,
1903246,40567377,2601929,0,
1903206,41222632,2601874,0,
1903244,41170302,2601927,0,
1903423,40854949,2602163,0,
1903568,40485264,2602378,0,
1903561,37712141,2602371,0,
1903527,41191731,2602321,0,
1903609,37365264,2602430,0,
1903635,39631360,2602469,0,
1903896,41024963,2602866,0,
1903953,41222632,2602947,0,
1903903,39591723,2602873,0,
1903980,40296914,2602988,1,
1904121,39523927,2603191,0,
1904195,36482004,2603303,0,
1904133,41530128,2603205,0,
1904289,37140590,2603456,1,
1904378,39386299,2603583,0,
1904397,40348997,2603620,0,
1904875,40143435,2604310,0,
1905130,41021555,2604678,0,
1905491,40749336,2605194,0,
1905549,40904406,2605273,0,
1905741,36617323,2605533,0,
1905964,40511531,2605841,0,
1906008,40459698,2605892,0,
1906137,41054030,2606073,0,
1906197,41237009,2606166,0,
1906181,40511706,2606145,0,
1906400,39993085,2606445,0,
1906431,40381885,2606493,0,
1906592,40511532,2606743,0,
1906937,40904495,2607207,0,
1906960,41304234,2607237,0,
1906939,41232569,2607209,0,
1907323,39016416,2607768,0,
1907240,38104906,2607637,0,
1907278,39987594,2607696,0,
1907319,41054034,2607762,0,
1907412,41232568,2607901,0,
1907591,41054028,2608152,0,
1907813,39258587,2608489,0,
1907813,39258603,2608490,0,
1907634,41222637,2608214,0,
1907683,38603122,2608281,0,
1907782,41222632,2608448,0,
1907878,36617283,2608574,0,
1907974,40511706,2608735,0,
1908093,40511706,2608901,0,
1908447,41054030,2609393,0,
1908368,38131027,2609287,0,
1908479,40904306,2609434,1,
1908693,30928985,2609730,0,
1908892,40126234,2610013,0,
1908968,40126234,2610127,0,
1908979,40161860,2610143,0,
1909019,30896248,2610198,0,
1909279,30928986,2610569,0,
1909279,41017567,2610570,0,
1909513,40126235,2610958,0,
1909658,40126235,2611158,0,
1909732,30516972,2611264,0,
1909809,41304234,2611375,0,
1909839,40854952,2611416,0,
1910399,37760653,2612245,0,
1910642,37255776,2612601,0,
1910666,39873382,2612628,0,
1910666,40771219,2612629,0,
1910707,41483845,2612683,0,
1910522,30623550,2612425,0,
1910546,40436517,2612460,0,
1910682,41054043,2612651,0,
1911125,40511531,2613297,0,
1910905,41024963,2612994,0,
1910972,40973670,2613094,0,
1911136,41336290,2613311,0,
1911168,38603127,2613357,0,
1911200,41232568,2613400,0,
1911210,41154411,2613413,0,
1911240,40161860,2613449,0,
1911375,41336288,2613707,0,
1911408,41054034,2613751,0,
1911303,36482008,2613560,0,
1911486,38777956,2613888,0,
1911724,41233754,2614264,0,
1911924,40904495,2614592,0,
1911886,39383317,2614535,0,
1911953,40511756,2614632,0,
1911979,38202141,2614661,0,
1912030,40161860,2614739,0,
1912060,40801204,2614795,0,
1912061,40801208,2614796,0,
1912119,36617283,2614884,0,
1912119,39827366,2614883,0,
1912491,41054030,2615373,0,
1912517,40459698,2615406,0,
1912527,39419987,2615418,0,
1912560,41170295,2615465,0,
1912669,39029917,2615632,0,
1912764,39147513,2615766,0,
1912824,37456953,2615848,0,
1912825,37456949,2615849,0,
1912852,39175578,2615881,0,
1912885,37255776,2615938,0,
1912903,40381885,2615962,0,
1913110,41232568,2616247,0,
1912961,37140590,2616043,0,
1913503,39258586,2616762,0,
1913511,40511756,2616770,0,
1913531,40161860,2616795,0,
1913706,37509189,2617057,0,
1913817,36482001,2617203,0,
1913819,30516968,2617205,0,
1913973,31054780,2617410,0,
1913877,40161860,2617282,0,
1913997,41007400,2617446,0,
1914177,39843495,2617689,0,
1914219,39896499,2617754,0,
1914228,39883230,2617764,0,
1914279,37637209,2617839,0,
1914279,38554809,2617840,0,
1914279,39591721,2617838,0,
1914259,41021554,2617808,0,
1914234,39258602,2617778,0,
1914368,39259617,2617959,0,
1914360,38554813,2617948,0,
1914376,41222637,2617969,0,
1914444,40343438,2618070,0,
1914458,39419987,2618084,0,
1914555,41191731,2618202,0,
1914488,40161860,2618122,0,
1914561,38983629,2618208,0,
1914595,37165074,2618256,0,
1914666,40081316,2618360,0,
1914727,38422100,2618443,0,
1914888,40263167,2618647,0,
1914899,40485263,2618659,0,
1914901,39200294,2618662,0,
1914910,41237001,2618673,0,
1915074,38089703,2618927,0,
1914994,38674363,2618812,0,
1915007,40511532,2618831,0,
1915019,41222632,2618848,0,
1915063,41170300,2618910,0,
1915146,39351704,2619015,0,
1915172,39175578,2619047,0,
1915190,36672503,2619071,0,
1915359,41024964,2619291,0,
1915282,41054030,2619192,0,
1915265,40195301,2619172,0,
1915567,38371537,2619575,0,
1915546,41304234,2619551,0,
1915726,37265783,2619802,0,
1915726,39591726,2619803,0,
1915777,39591727,2619863,0,
1915960,38531149,2620091,0,
1916038,40785899,2620202,0,
1916083,40126234,2620256,0,
1916215,39548212,2620434,0,
1916319,39741942,2620574,0,
1916461,41304234,2620755,0,
1916554,40511531,2620891,0,
1916626,39873384,2620996,0,
1916497,39351694,2620804,0,
1916497,39351701,2620805,0,
1916497,39351704,2620806,0,
1916547,40894524,2620883,0,
1916840,40191456,2621268,0,
1916871,40126234,2621315,0,
1916960,40191448,2621434,0,
1916875,40203161,2621319,0,
1916883,41054031,2621329,0,
1917079,40191448,2621591,0,
1917147,41015040,2621676,0,
1917201,39987594,2621745,0,
1917109,41191568,2621627,0,
1917323,40904406,2621903,0,
1917370,36481986,2621956,0,
1917381,37637191,2621971,0,
1917451,38554813,2622089,0,
1917470,39147513,2622116,0,
1917575,41222637,2622261,0,
1917640,39147513,2622352,0,
1917640,40986447,2622351,0,
1917527,41191564,2622202,0,
1917533,36482004,2622208,0,
1917559,39147513,2622244,0,
1917690,39200295,2622407,0,
1917747,40191456,2622477,0,
1917747,40191457,2622476,0,
1917989,41222636,2622808,0,
1918047,40894524,2622879,0,
1918078,40125511,2622924,0,
1918127,40215922,2622991,0,
1918133,40215922,2622997,0,
1918209,40215922,2623098,0,
1918214,40215922,2623108,0,
1918213,40215922,2623107,0,
1918338,39200301,2623259,0,
1918520,41222637,2623486,0,
1918414,38554809,2623352,0,
1918500,41054030,2623456,0,
1918502,41268789,2623458,0,
1918676,40459698,2623685,0,
1918796,38603124,2623852,0,
1918914,41277714,2624005,0,
1918896,40458878,2623981,0,
1918904,36617323,2623991,0,
1918904,36617327,2623990,0,
1918948,41191564,2624050,0,
1918964,41222624,2624070,0,
1919099,41136114,2624269,0,
1919124,40203156,2624303,0,
1919294,39883221,2624538,0,
1919480,36481991,2624768,0,
1919533,40852203,2624834,0,
1919571,40762851,2624885,0,
1919772,39987594,2625165,0,
1919815,37140590,2625235,0,
1919716,41054030,2625073,0,
1919845,40343962,2625282,0,
1919848,38426143,2625285,0,
1920043,39883230,2625574,0,
1920244,40761577,2625846,0,
1920131,41191568,2625689,0,
1920176,38426147,2625745,0,
1920280,38273949,2625889,0,
1920308,41222632,2625920,0,
1920501,41530132,2626165,0,
1921014,37850907,2626845,0,
1921092,41598627,2626949,0,
1921109,40203160,2626971,0,
1921124,36862262,2626988,0,
1921326,39175579,2627263,0,
1921287,41007386,2627212,0,
1921329,39883221,2627267,0,
1921586,30928986,2627641,0,
1921617,38499950,2627683,0,
1921679,39419910,2627761,0,
1921777,40511301,2627896,0,
1921821,41021554,2627952,0,
1921976,41008473,2628148,0,
1922064,39458614,2628278,0,
1922461,38123761,2628859,0,
1922533,38202141,2628975,0,
1923360,41054035,2630193,0,
1923499,38089703,2630392,0,
1923558,39200301,2630473,0,
1923596,38230601,2630530,0,
1923789,41191564,2630795,0,
1923811,38289454,2630824,0,
1923811,38289455,2630823,0,
1923925,40459698,2631018,0,
1924061,38104904,2631221,0,
1924062,38104902,2631222,0,
1923980,37197627,2631091,0,
1924054,41054035,2631213,0,
1924299,41598519,2631544,0,
1924300,38144897,2631545,0,
1924415,40077604,2631708,0,
1924513,40126234,2631852,0,
1924714,41268787,2632124,0,
1924776,39200296,2632203,0,
1924894,39591727,2632366,0,
1924976,41021554,2632471,0,
1925149,41222632,2632705,0,
1925136,36481995,2632689,0,
1925250,40819973,2632841,0,
1925260,40986447,2632852,0,
1925301,41598520,2632907,0,
1925306,39175578,2632912,0,
1925357,36482004,2632972,0,
1925358,40801209,2632973,0,
1925429,38289455,2633061,0,
1925368,41054035,2632986,0,
1925667,41530126,2633382,0,
1925761,39147513,2633520,0,
1925864,39200296,2633677,0,
1925864,41530134,2633676,0,
1925917,41530132,2633749,0,
1926063,40511756,2633984,0,
1926254,37255776,2634263,0,
1926649,40904495,2634782,0,
1926802,40761588,2635006,0,
1926848,41277838,2635067,0,
1926844,40770314,2635061,0,
1926884,41191568,2635113,0,
1926958,40553595,2635208,0,
1926963,40511299,2635214,0,
1927037,40459698,2635335,0,
1927149,37140590,2635505,0,
1927197,41598519,2635562,0,
1927374,39419987,2635825,0,
1927478,41008473,2635961,0,
1927543,40770314,2636048,0,
1927543,40770477,2636047,0,
1927543,41026318,2636049,0,
1927579,40801203,2636096,0,
1927665,41017583,2636212,0,
1927964,38499944,2636610,0,
1928148,41598519,2636865,0,
1928268,39175578,2637032,0,
1928450,40203160,2637285,0,
1928332,41555370,2637126,0,
1928389,39200296,2637198,0,
1928390,39200301,2637199,0,
1928402,37637209,2637212,0,
1928425,37760653,2637249,0,
1928425,39741946,2637248,0,
1928499,40801204,2637350,0,
1928588,37256892,2637468,0,
1928669,39259617,2637570,0,
1928670,39259617,2637571,0,
1928734,41026318,2637662,0,
1929103,41170292,2638193,0,
1929164,39579696,2638264,0,
1929188,30004860,2638298,0,
1929232,41232569,2638362,0,
1929349,39200300,2638511,0,
1929382,41222624,2638560,0,
1929400,39200301,2638592,0,
1929406,40934355,2638598,0,
1929437,41222636,2638641,0,
1929619,40553596,2638892,0,
1929656,41530125,2638943,0,
1929799,37317824,2639148,0,
1929800,40050089,2639149,0,
1929903,40050089,2639289,0,
1929892,39009928,2639277,0,
1929949,41054029,2639348,0,
1930004,41304234,2639456,0,
1930048,41054028,2639518,0,
1930061,40986447,2639539,0,
1930077,41277740,2639566,0,
1930243,39147513,2639782,0,
1930299,41222636,2639865,0,
1930320,40854952,2639893,0,
1930325,41054041,2639902,0,
1930336,40986447,2639913,0,
1930392,40459698,2639992,0,
1930686,40785873,2640385,0,
1930704,41236995,2640433,0,
1930710,40986447,2640439,0,
1930775,40075645,2640537,0,
1930786,41598519,2640549,0,
1930849,38983630,2640646,0,
1930901,40191455,2640719,0,
1931047,39598048,2640934,0,
1931097,39147513,2641019,0,
1931119,41277740,2641047,0,
1931208,38144897,2641159,0,
1931378,40459698,2641373,0,
1931617,41191731,2641694,0,
1931659,36482004,2641747,0,
1931660,36481995,2641748,0,
1931662,36617323,2641751,0,
1931971,41237006,2642170,0,
1932001,41054030,2642215,0,
1932063,41530126,2642325,0,
1932065,38554801,2642327,0,
1932087,37651527,2642353,0,
1932129,37509195,2642411,0,
1932129,39419987,2642412,0,
1932105,37651527,2642376,0,
1932358,40785903,2642743,0,
1932235,40203154,2642568,0,
1932235,40203161,2642569,0,
1932257,40819973,2642603,0,
1932528,41544711,2642974,0,
1932469,40785874,2642889,0,
1932694,40050089,2643186,0,
1932748,41222636,2643258,0,
1932776,40904406,2643300,0,
1932889,41291555,2643488,0,
1933095,39029919,2643788,0,
1932931,39419987,2643545,0,
1933119,37651527,2643815,0,
1933196,41222637,2643941,0,
1933187,41530132,2643931,0,
1933198,36617323,2643943,0,
1933323,40785871,2644105,0,
1933332,39175578,2644119,0,
1933361,39985545,2644157,0,
1933400,41544711,2644206,0,
1933551,37456947,2644410,0,
1933584,40894514,2644449,0,
1933585,41232568,2644450,0,
1933607,41237001,2644484,0,
1933782,40459698,2644715,0,
1933792,41014407,2644728,0,
1933793,41014408,2644729,0,
1933837,41236999,2644797,0,
1933849,41277740,2644814,0,
1933869,41191564,2644841,0,
1933874,40770314,2644847,0,
1933987,39200296,2645028,0,
1933907,41232570,2644905,0,
1933975,37967167,2645009,0,
1933970,41530123,2645003,0,
1933983,38907930,2645019,0,
1934012,41526406,2645056,0,
1934022,41222631,2645067,0,
1934078,41578149,2645146,0,
1934085,39380370,2645154,0,
1934118,40770314,2645199,0,
1934202,40459698,2645307,0,
1934216,41277838,2645324,0,
1934291,40762854,2645426,0,
1934373,39147513,2645530,0,
1934391,38239333,2645552,0,
1934432,40125517,2645600,0,
1934469,40762854,2645649,0,
1934519,38674363,2645710,0,
1934478,37651527,2645660,0,
1934510,40986447,2645699,0,
1934752,41237006,2646032,0,
1934817,40195301,2646127,0,
1934823,41222624,2646133,0,
1934838,40459698,2646155,0,
1934862,41054043,2646182,0,
1935041,18822246,2646421,0,
1935041,38554801,2646419,0,
1935041,39200301,2646418,0,
1935041,41191568,2646420,0,
1935002,41222624,2646371,0,
1935012,38349756,2646386,0,
1935012,41198758,2646387,0,
1935034,37651527,2646411,0,
1935038,39147513,2646415,0,
1935065,40904406,2646454,0,
1935074,38089692,2646465,0,
1935071,41292831,2646461,0,
1935119,41237000,2646526,0,
1935107,38089692,2646510,0,
1935108,37651527,2646511,0,
1935224,41191564,2646673,0,
1935158,40894514,2646576,0,
1935225,37651527,2646674,0,
1935271,41015041,2646739,0,
1935379,38089692,2646919,0,
1935434,40459698,2647022,0,
1935459,39147513,2647054,0,
1935512,38089692,2647112,0,
1935638,40567375,2647283,0,
1935761,41232571,2647457,0,
1935703,39591726,2647378,0,
1935945,40894534,2647696,0,
1935815,39987594,2647524,0,
1935850,37651527,2647573,0,
1936060,40785870,2647853,0,
1936130,39029923,2647950,0,
1936170,37651527,2647999,0,
1936248,41054030,2648115,0,
1936219,40894533,2648066,0,
1936445,39009931,2648392,0,
1936475,40459698,2648440,0,
1936475,41222627,2648441,0,
1936448,40050089,2648395,0,
1936472,37637205,2648436,0,
1936472,41222624,2648437,0,
1936514,40894513,2648488,0,
1936556,40050089,2648542,0,
1936574,40195301,2648562,0,
1936622,38499944,2648632,0,
1936622,38499949,2648633,0,
1936786,40511300,2648858,0,
1936789,41054028,2648861,0,
1936951,36189392,2649087,0,
1936956,41483845,2649092,0,
1936912,41277740,2649032,0,
1937090,40854949,2649259,0,
1937051,37637209,2649212,0,
1937085,40195301,2649252,0,
1937086,41222636,2649253,0,
1937127,41222637,2649302,0,
1937211,39200301,2649436,0,
1937204,41222632,2649428,0,
1937278,38269944,2649526,0,
1937320,41054036,2649584,0,
1937353,37651527,2649627,0,
1937433,40894514,2649732,0,
1937471,39419987,2649793,0,
1937659,37509195,2650063,0,
1937708,41054030,2650129,0,
1937835,40458878,2650294,0,
1937916,40854949,2650390,0,
1938015,37456948,2650520,0,
1938123,36862263,2650661,0,
1938246,41232568,2650822,0,
1938384,40854949,2651014,0,
1938387,41304234,2651017,0,
1938392,41232568,2651024,0,
1938448,41244363,2651132,0,
1938669,40634930,2651450,0,
1938791,41017595,2651613,0,
1938633,41237001,2651405,0,
1939086,40038348,2652013,0,
1939104,39987594,2652034,0,
1939200,37509195,2652158,0,
1939200,39419987,2652159,0,
1939153,38089703,2652092,0,
1939160,41161175,2652099,0,
1939246,41222624,2652239,0,
1939345,41277838,2652376,0,
1939346,41544711,2652377,0,
1939353,38674363,2652389,0,
1939487,41191730,2652572,0,
1939642,41232569,2652805,0,
1939718,41054039,2652901,0,
1939753,37140590,2652957,0,
1939892,41054030,2653174,0,
1939964,39009940,2653271,0,
1939980,41191564,2653297,0,
1940113,39598049,2653462,0,
1939931,41054041,2653227,0,
1939947,37140590,2653251,0,
1939982,40330810,2653299,0,
1940146,18885663,2653508,0,
1940235,41244127,2653641,0,
1940243,40785874,2653651,0,
1940690,41191731,2654268,0,
1941254,41054027,2655141,0,
1941391,40459698,2655332,0,
1941323,39200296,2655222,0,
1941479,41054041,2655451,0,
1941554,37637209,2655552,0,
1941556,40934638,2655554,0,
1941617,36617283,2655627,0,
1941775,36482004,2655856,0,
1941804,41198758,2655890,0,
1942039,41544711,2656246,0,
1942114,41544711,2656348,0,
1942170,36620184,2656420,0,
1942179,41277740,2656429,0,
1942206,40986447,2656467,0,
1942224,40181797,2656488,0,
1942319,41233762,2656603,0,
1942344,41170300,2656641,0,
1942407,41054034,2656723,0,
1942533,41277838,2656908,0,
1942684,40330810,2657116,0,
1942744,37140590,2657205,0,
1942779,37559985,2657251,0,
1942779,37559990,2657250,0,
1942782,40986447,2657254,0,
1942822,37140590,2657313,0,
1942884,30004860,2657412,0,
1942856,40986447,2657359,0,
1943119,40986448,2657742,0,
1943264,39419987,2657960,0,
1943937,40986448,2658934,0,
1944218,41544711,2659314,0,
1944229,41237009,2659330,0,
1944262,39419987,2659383,0,
1944456,40301117,2659647,0,
2362883,39843495,3255529,1,
2362868,40761587,3255508,2,
2361391,41666129,3253365,1,
1944511,40819973,2659722,0,
1944585,41222635,2659828,0,
1944602,41170298,2659847,0,
1944603,41526407,2659848,0,
1944653,41610550,2659908,0,
1944664,36617283,2659922,0,
1944803,39174273,2660109,0,
1944830,41054049,2660161,0,
1944878,41618444,2660235,0,
1944928,40819973,2660318,0,
1945028,39029917,2660458,0,
1945193,40459698,2660684,0,
1945530,41483845,2661158,0,
1945525,41618444,2661151,0,
1945848,40075645,2661584,0,
1945929,39383317,2661693,0,
1947061,40904406,2663368,0,
1947074,40973670,2663388,0,
1947095,40430345,2663419,0,
1947037,40894781,2663335,0,
1947161,39009930,2663522,0,
1947273,38907930,2663690,0,
1947293,40934638,2663721,0,
1947482,41277838,2663987,0,
1947970,40986447,2664735,0,
1948242,37509194,2665107,0,
1948575,36481995,2665632,0,
1948628,41054030,2665706,0,
1948793,41367980,2665970,0,
1949034,41580376,2666297,0,
1949154,38554811,2666452,0,
1949279,41191564,2666640,0,
1949351,31054780,2666756,0,
1949382,41521147,2666800,0,
1949324,37197627,2666720,0,
1949555,40819973,2667063,0,
1949631,41530134,2667184,0,
1949610,40430342,2667147,0,
1949669,41237009,2667232,0,
1949703,40143435,2667274,0,
1950270,41222631,2668135,0,
1950449,41054041,2668381,0,
1950952,41222630,2669140,0,
1951151,37265884,2669426,0,
1951036,40785874,2669261,0,
1951051,39591726,2669284,0,
1951221,37637205,2669517,0,
1951393,39987594,2669793,0,
1951468,37509195,2669909,0,
1951550,41054035,2670022,0,
1951594,37456964,2670097,0,
1951686,41222630,2670227,0,
1951741,41371688,2670309,0,
1951867,41237009,2670500,0,
1951990,40459698,2670665,0,
1952042,41170298,2670746,0,
1952699,41386598,2671650,0,
1952719,40986448,2671680,0,
1952957,41237009,2672003,0,
1952961,40381885,2672012,0,
1952979,40075645,2672039,0,
1953034,40459698,2672128,0,
1953126,38349756,2672244,0,
1953224,41170303,2672384,0,
1953511,40075633,2672752,0,
1953619,41268779,2672891,0,
1953637,37255776,2672915,0,
1953774,40075645,2673111,0,
1953901,39657044,2673289,0,
1953996,41222637,2673425,0,
1954036,40801208,2673474,0,
1954157,40038348,2673629,0,
1954197,41015040,2673686,0,
