Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1198166,3001945759,1853296,Recolectado,2021-02-23T03:34:50.799Z,
1198165,1001945758,1853295,Recolectado,2021-02-23T03:34:34.150Z,
1198162,3001945755,1853292,Recolectado,2021-02-23T03:33:39.956Z,
1198136,3001945635,1853259,Recolectado,2021-02-23T03:19:15.053Z,
1198114,3001945617,1853234,Recolectado,2021-02-23T03:10:23.221Z,
1198107,1001945610,1853227,Recolectado,2021-02-23T03:08:14.216Z,
1198077,3001945579,1853193,Recolectado,2021-02-23T02:51:56.340Z,
1198074,1001945576,1853190,Recolectado,2021-02-23T02:51:10.492Z,
1198036,3001945396,1853141,Recolectado,2021-02-23T02:34:50.950Z,
1198030,1001945389,1853134,Recolectado,2021-02-23T02:31:13.428Z,
1197990,3001945475,1853079,Recolectado,2021-02-23T02:13:39.672Z,
1197970,3001945455,1853048,Recolectado,2021-02-23T02:03:44.108Z,
1197964,1001945360,1853043,Recolectado,2021-02-23T02:01:58.589Z,
1197948,3001945439,1853025,Recolectado,2021-02-23T01:56:37.944Z,
1197942,3001945332,1853016,Recolectado,2021-02-23T01:54:10.241Z,
1197869,1001945127,1852912,Recolectado,2021-02-23T01:10:56.975Z,
1197862,3001945248,1852899,Recolectado,2021-02-23T01:06:25.391Z,
1197844,1001945103,1852868,Recolectado,2021-02-23T01:00:10.206Z,
1197840,3001945228,1852861,Recolectado,2021-02-23T00:57:21.586Z,
1196314,3001942763,1852804,Recolectado,2021-02-23T00:43:14.928Z,
1197799,1001945096,1852789,Recolectado,2021-02-23T00:41:23.254Z,
1197727,3001945022,1852703,Recolectado,2021-02-23T00:13:09.816Z,
1197720,3001945046,1852695,Recolectado,2021-02-23T00:08:46.864Z,
1197710,3001945039,1852681,Recolectado,2021-02-23T00:04:51.597Z,
1197697,3001944948,1852654,Recolectado,2021-02-23T00:00:05.903Z,
1197673,1001944963,1852629,Recolectado,2021-02-22T23:49:28.383Z,
1197641,3001944809,1852585,Recolectado,2021-02-22T23:36:40.512Z,
1197622,3001944917,1852562,Recolectado,2021-02-22T23:29:46.712Z,
1197603,3001944901,1852527,Recolectado,2021-02-22T23:21:18.804Z,
1197163,3001944260,1852478,Recolectado,2021-02-22T23:13:07.688Z,
1197569,1001944872,1852465,Recolectado,2021-02-22T23:10:37.257Z,
1197567,1001944783,1852464,Recolectado,2021-02-22T23:10:13.880Z,
1197557,1001944861,1852448,Recolectado,2021-02-22T23:06:44.634Z,
1197500,1001944699,1852384,Recolectado,2021-02-22T22:45:36.762Z,
1197500,1001944699,1852383,Recolectado,2021-02-22T22:45:34.951Z,
1197500,1001944699,1852382,Recolectado,2021-02-22T22:45:27.243Z,
1197482,2001944739,1852353,Recolectado,2021-02-22T22:37:20.395Z,
1197473,1001944532,1852337,Recolectado,2021-02-22T22:32:11.528Z,
1197473,1001944532,1852336,Recolectado,2021-02-22T22:32:07.938Z,
1197473,1001944532,1852335,Recolectado,2021-02-22T22:32:05.658Z,
1197471,3001944669,1852333,Recolectado,2021-02-22T22:31:27.908Z,
1197437,1001944637,1852293,Recolectado,2021-02-22T22:18:49.336Z,
1197423,3001944622,1852277,Recolectado,2021-02-22T22:12:30.794Z,
