Order Id, Order Ref, Fulfilment Id, Status, CreatedOn, Estafeta tracking Number
1005674,3001660023,1578216,Recolectado,2021-01-07T23:58:53.476Z,'
995633,3001644910,1578200,Recolectado,2021-01-07T23:56:41.630Z,'
1005642,3001660086,1578152,Recolectado,2021-01-07T23:49:36.629Z,'
996326,2001645983,1578060,Recolectado,2021-01-07T23:41:12.622Z,'
923672,3001535235,1578005,Recolectado,2021-01-07T23:32:33.206Z,'
1005520,3001659830,1577954,Recolectado,2021-01-07T23:27:51.238Z,'
1005516,3001659828,1577949,Recolectado,2021-01-07T23:26:56.998Z,'
1005507,1001659818,1577935,Recolectado,2021-01-07T23:24:50.807Z,'
1005490,1001659864,1577909,Recolectado,2021-01-07T23:21:10.546Z,'
1005481,1001659855,1577900,Recolectado,2021-01-07T23:19:42.478Z,'
1005478,1001659853,1577897,Recolectado,2021-01-07T23:19:18.694Z,'
1005469,1001659792,1577884,Recolectado,2021-01-07T23:17:27.079Z,'
1005405,3001659742,1577781,Recolectado,2021-01-07T23:05:07.884Z,'
1004772,1001658719,1577768,Recolectado,2021-01-07T23:02:41.565Z,'
1004772,1001658719,1577765,Recolectado,2021-01-07T23:02:24.430Z,'
1005301,1001659595,1577640,Recolectado,2021-01-07T22:44:13.403Z,'
1005294,1001659590,1577629,Recolectado,2021-01-07T22:43:40.508Z,'
1005265,3001659456,1577584,Recolectado,2021-01-07T22:36:36.746Z,'
1005260,1001659557,1577578,Recolectado,2021-01-07T22:35:10.756Z,'
1005208,3001659417,1577509,Recolectado,2021-01-07T22:25:59.359Z,'
1005194,3001659407,1577492,Recolectado,2021-01-07T22:21:05.169Z,'
1005167,1001659385,1577457,Recolectado,2021-01-07T22:12:56.330Z,'
1005167,1001659385,1577456,Recolectado,2021-01-07T22:12:54.968Z,'
1005167,1001659385,1577455,Recolectado,2021-01-07T22:12:53.504Z,'
1005167,1001659385,1577454,Recolectado,2021-01-07T22:12:52.517Z,'
1005139,3001659262,1577413,Recolectado,2021-01-07T22:04:23.889Z,'
1005139,3001659262,1577412,Recolectado,2021-01-07T22:04:22.744Z,'
1005139,3001659262,1577411,Recolectado,2021-01-07T22:04:20.987Z,'
1005139,3001659262,1577410,Recolectado,2021-01-07T22:04:19.924Z,'
1005094,3001659231,1577353,Recolectado,2021-01-07T21:52:12.647Z,'
1005087,3001659223,1577344,Recolectado,2021-01-07T21:49:52.448Z,'
1005085,3001659221,1577340,Recolectado,2021-01-07T21:49:16.590Z,'
1005037,1001659171,1577267,Recolectado,2021-01-07T21:35:13.311Z,'
1005031,1001659090,1577261,Recolectado,2021-01-07T21:34:10.232Z,'
1005014,3001659004,1577244,Recolectado,2021-01-07T21:30:17.396Z,'
1005014,3001659004,1577243,Recolectado,2021-01-07T21:30:15.862Z,'
1005014,3001659004,1577240,Recolectado,2021-01-07T21:30:13.295Z,'
1005020,1001659149,1577238,Recolectado,2021-01-07T21:30:11.428Z,'
1004995,3001659070,1577210,Recolectado,2021-01-07T21:26:05.681Z,'
1004979,1001659020,1577190,Recolectado,2021-01-07T21:18:40.882Z,'
1004959,1001659000,1577162,Recolectado,2021-01-07T21:12:21.375Z,'
1004956,1001658996,1577161,Recolectado,2021-01-07T21:12:02.750Z,'
1004956,1001658996,1577159,Recolectado,2021-01-07T21:11:58.492Z,'
1004925,3001658967,1577106,Recolectado,2021-01-07T21:02:09.479Z,'
1004925,3001658967,1577105,Recolectado,2021-01-07T21:02:08.491Z,'
1004916,3001658886,1577094,Recolectado,2021-01-07T21:00:14.390Z,'
1004877,1001658825,1577045,Recolectado,2021-01-07T20:51:27.681Z,'
1004877,1001658825,1577044,Recolectado,2021-01-07T20:51:26.121Z,'
1004876,3001658823,1577041,Recolectado,2021-01-07T20:50:46.152Z,'
1004834,1001658786,1576971,Recolectado,2021-01-07T20:39:37.194Z,'
1004823,1001658773,1576954,Recolectado,2021-01-07T20:37:18.822Z,'
1004786,3001658738,1576891,Recolectado,2021-01-07T20:29:33.098Z,'
1004769,3001658715,1576871,Recolectado,2021-01-07T20:22:11.531Z,'
1004723,1001658577,1576809,Recolectado,2021-01-07T20:10:11.900Z,'
1004717,2001658573,1576801,Recolectado,2021-01-07T20:08:24.143Z,'
997908,2001648304,1576799,Recolectado,2021-01-07T20:06:55.840Z,'
1004706,1001658663,1576785,Recolectado,2021-01-07T20:04:42.437Z,'
1004683,3001658648,1576753,Recolectado,2021-01-07T19:59:48.516Z,'
1004677,3001658640,1576746,Recolectado,2021-01-07T19:56:23.301Z,'
1004664,1001658526,1576726,Recolectado,2021-01-07T19:51:17.679Z,'
1004649,1001658426,1576705,Recolectado,2021-01-07T19:47:47.173Z,'
1004631,1001658366,1576686,Recolectado,2021-01-07T19:45:03.243Z,'
1004626,1001658407,1576680,Recolectado,2021-01-07T19:43:31.964Z,'
1004618,3001658397,1576670,Recolectado,2021-01-07T19:40:29.783Z,'
1004588,2001658379,1576631,Recolectado,2021-01-07T19:32:52.422Z,'
1004588,2001658379,1576630,Recolectado,2021-01-07T19:32:50.071Z,'
1004579,1001658345,1576613,Recolectado,2021-01-07T19:31:05.908Z,'
1004551,1001658352,1576582,Recolectado,2021-01-07T19:23:58.388Z,'
1004550,1001658351,1576581,Recolectado,2021-01-07T19:23:57.494Z,'
1004535,2001658331,1576558,Recolectado,2021-01-07T19:20:29.812Z,'
1004524,1001658231,1576544,Recolectado,2021-01-07T19:18:17.878Z,'
1004481,1001658298,1576482,Recolectado,2021-01-07T19:09:27.963Z,'
1004463,1001658205,1576457,Recolectado,2021-01-07T19:06:17.878Z,'
1004461,1001658203,1576455,Recolectado,2021-01-07T19:06:12.622Z,'
1004444,2001658195,1576431,Recolectado,2021-01-07T19:02:37.378Z,'
1004440,1001658191,1576425,Recolectado,2021-01-07T19:01:36.209Z,'
1004439,3001658259,1576424,Recolectado,2021-01-07T19:01:34.706Z,'
1004430,1001658124,1576416,Recolectado,2021-01-07T19:00:22.515Z,'
1004430,1001658124,1576415,Recolectado,2021-01-07T19:00:21.278Z,'
1004430,1001658124,1576414,Recolectado,2021-01-07T19:00:19.879Z,'
1004430,1001658124,1576413,Recolectado,2021-01-07T19:00:18.267Z,'
1004430,1001658124,1576411,Recolectado,2021-01-07T19:00:15.241Z,'
1004339,1001658147,1576272,Recolectado,2021-01-07T18:39:41.606Z,'
1004322,2001658138,1576253,Recolectado,2021-01-07T18:35:58.284Z,'
1004311,1001657935,1576241,Recolectado,2021-01-07T18:33:53.880Z,'
1004307,1001658051,1576235,Recolectado,2021-01-07T18:33:10.359Z,'
1004228,1001657988,1576134,Recolectado,2021-01-07T18:13:07.314Z,'
1004211,1001657875,1576109,Recolectado,2021-01-07T18:08:59.515Z,'
1004199,1001657955,1576095,Recolectado,2021-01-07T18:06:31.595Z,'
1004195,3001657946,1576091,Recolectado,2021-01-07T18:03:54.116Z,'
1004172,1001657791,1576066,Recolectado,2021-01-07T18:00:17.668Z,'
1004172,1001657791,1576064,Recolectado,2021-01-07T18:00:16.583Z,'
1004159,1001657816,1576040,Recolectado,2021-01-07T17:56:23.690Z,'
1004143,1001657797,1576023,Recolectado,2021-01-07T17:51:18.701Z,'
1004142,3001657727,1576022,Recolectado,2021-01-07T17:50:25.740Z,'
1004133,3001657683,1576007,Recolectado,2021-01-07T17:46:10.965Z,'
1004117,1001657716,1575992,Recolectado,2021-01-07T17:44:42.220Z,'
1004111,1001657780,1575980,Recolectado,2021-01-07T17:42:56.373Z,'
1004104,1001657699,1575973,Recolectado,2021-01-07T17:40:52.164Z,'
1004050,1001657618,1575895,Recolectado,2021-01-07T17:28:05.464Z,'
1004032,2001657601,1575871,Recolectado,2021-01-07T17:21:56.529Z,'
1004029,1001657597,1575868,Recolectado,2021-01-07T17:21:30.224Z,'
1004026,1001657592,1575861,Recolectado,2021-01-07T17:19:54.086Z,'
1004005,3001657414,1575821,Recolectado,2021-01-07T17:16:10.529Z,'
1003976,1001657564,1575794,Recolectado,2021-01-07T17:10:08.293Z,'
1003958,3001657545,1575771,Recolectado,2021-01-07T17:03:49.452Z,'
1003954,3001657542,1575765,Recolectado,2021-01-07T17:03:18.185Z,'
1003932,1001657367,1575738,Recolectado,2021-01-07T17:00:11.473Z,'
1003933,1001657384,1575736,Recolectado,2021-01-07T17:00:10.924Z,'
1003925,2001657483,1575731,Recolectado,2021-01-07T16:58:33.904Z,'
1003919,1001657479,1575721,Recolectado,2021-01-07T16:56:33.057Z,'
1003892,3001657463,1575685,Recolectado,2021-01-07T16:50:40.482Z,'
1003874,1001657228,1575666,Recolectado,2021-01-07T16:46:09.117Z,'
1003842,3001657234,1575620,Recolectado,2021-01-07T16:34:01.855Z,'
1003842,3001657234,1575619,Recolectado,2021-01-07T16:33:58.649Z,'
1003837,3001657344,1575613,Recolectado,2021-01-07T16:32:05.236Z,'
1003834,2001657229,1575611,Recolectado,2021-01-07T16:31:29.759Z,'
1003801,2001657321,1575569,Recolectado,2021-01-07T16:23:29.458Z,'
1003727,1001657132,1575479,Recolectado,2021-01-07T16:00:15.180Z,'
1003727,1001657132,1575478,Recolectado,2021-01-07T16:00:13.549Z,'
1003707,1001657035,1575448,Recolectado,2021-01-07T15:47:58.940Z,'
1003707,1001657035,1575447,Recolectado,2021-01-07T15:47:57.704Z,'
1003689,2001657031,1575423,Recolectado,2021-01-07T15:43:34.166Z,'
1003679,3001657117,1575408,Recolectado,2021-01-07T15:37:57.772Z,'
1003679,3001657117,1575407,Recolectado,2021-01-07T15:37:56.223Z,'
1003675,1001657111,1575403,Recolectado,2021-01-07T15:34:56.370Z,'
1003667,1001657022,1575394,Recolectado,2021-01-07T15:32:56.438Z,'
1003633,3001657059,1575350,Recolectado,2021-01-07T15:15:08.444Z,'
1003630,3001656984,1575346,Recolectado,2021-01-07T15:15:05.297Z,'
1003616,3001656995,1575332,Recolectado,2021-01-07T15:09:07.510Z,'
1003539,3001656902,1575236,Recolectado,2021-01-07T14:04:17.634Z,'
1003479,3001656801,1575118,Recolectado,2021-01-07T09:16:08.595Z,'
1003431,3001656747,1575057,Recolectado,2021-01-07T07:52:28.220Z,'
1003425,3001656679,1575046,Recolectado,2021-01-07T07:46:06.195Z,'
1003381,3001656642,1574970,Recolectado,2021-01-07T07:00:05.383Z,'
1003375,3001656652,1574967,Recolectado,2021-01-07T06:58:47.119Z,'
1003343,3001656429,1574920,Recolectado,2021-01-07T06:35:36.702Z,'
1003316,1001656508,1574885,Recolectado,2021-01-07T06:24:25.664Z,'
1003308,3001656495,1574873,Recolectado,2021-01-07T06:19:58.752Z,'
1003290,1001656396,1574849,Recolectado,2021-01-07T06:14:46.278Z,'
1003246,3001656436,1574778,Recolectado,2021-01-07T05:49:22.787Z,'
1003232,3001656268,1574759,Recolectado,2021-01-07T05:46:08.848Z,'
1003234,3001656290,1574757,Recolectado,2021-01-07T05:46:07.037Z,'
1003217,1001656312,1574739,Recolectado,2021-01-07T05:40:45.358Z,'
1003213,1001656346,1574734,Recolectado,2021-01-07T05:39:05.415Z,'
1003179,1001656336,1574684,Recolectado,2021-01-07T05:28:50.331Z,'
1003165,3001656129,1574666,Recolectado,2021-01-07T05:24:30.453Z,'
1003121,3001656095,1574609,Recolectado,2021-01-07T05:08:25.666Z,'
1003110,3001656085,1574595,Recolectado,2021-01-07T05:03:51.632Z,'
1003043,3001656039,1574514,Recolectado,2021-01-07T04:46:38.851Z,'
1003036,3001655981,1574491,Recolectado,2021-01-07T04:45:05.592Z,'
1002940,3001655947,1574382,Recolectado,2021-01-07T04:20:16.620Z,'
1002933,3001655852,1574374,Recolectado,2021-01-07T04:18:22.877Z,'
1002931,1001655938,1574372,Recolectado,2021-01-07T04:18:10.117Z,'
1002926,1001655834,1574369,Recolectado,2021-01-07T04:17:24.428Z,'
1002926,1001655834,1574367,Recolectado,2021-01-07T04:17:23.414Z,'
1002923,1001655827,1574365,Recolectado,2021-01-07T04:16:38.391Z,'
1002923,1001655827,1574364,Recolectado,2021-01-07T04:16:36.824Z,'
1002923,1001655827,1574363,Recolectado,2021-01-07T04:16:35.118Z,'
1002923,1001655827,1574360,Recolectado,2021-01-07T04:16:31.548Z,'
1002879,1001655718,1574306,Recolectado,2021-01-07T04:04:09.861Z,'
1002846,1001655774,1574259,Recolectado,2021-01-07T03:58:38.303Z,'
1002833,3001655765,1574244,Recolectado,2021-01-07T03:54:10.629Z,'
1002794,1001655634,1574199,Recolectado,2021-01-07T03:45:01.538Z,'
1002793,3001655633,1574198,Recolectado,2021-01-07T03:44:14.851Z,'
1002776,3001655613,1574176,Recolectado,2021-01-07T03:38:41.063Z,'
1002740,1001655652,1574133,Recolectado,2021-01-07T03:29:00.770Z,'
1002736,3001655587,1574129,Recolectado,2021-01-07T03:27:54.380Z,'
1002710,1001655558,1574095,Recolectado,2021-01-07T03:19:47.343Z,'
1002656,3001655516,1574030,Recolectado,2021-01-07T03:09:04.266Z,'
1002648,3001655397,1574018,Recolectado,2021-01-07T03:04:16.768Z,'
1002640,3001655475,1574004,Recolectado,2021-01-07T03:00:04.994Z,'
924315,3001536636,1573990,Recolectado,2021-01-07T02:57:10.759Z,'
1002569,3001655349,1573915,Recolectado,2021-01-07T02:42:21.947Z,'
905028,3001505218,1573914,Recolectado,2021-01-07T02:42:01.223Z,'
1002536,1001655226,1573875,Recolectado,2021-01-07T02:32:45.770Z,'
1002518,2001655219,1573848,Recolectado,2021-01-07T02:29:50.732Z,'
1002489,1001655197,1573813,Recolectado,2021-01-07T02:22:37.943Z,'
1002485,3001655192,1573808,Recolectado,2021-01-07T02:20:59.309Z,'
1002478,3001655256,1573800,Recolectado,2021-01-07T02:17:16.054Z,'
1002478,3001655256,1573799,Recolectado,2021-01-07T02:17:15.032Z,'
1002464,1001655154,1573777,Recolectado,2021-01-07T02:16:07.110Z,'
1002461,1001655127,1573775,Recolectado,2021-01-07T02:16:06.727Z,'
1002399,3001655146,1573695,Recolectado,2021-01-07T01:56:24.121Z,'
1002399,3001655146,1573694,Recolectado,2021-01-07T01:56:22.870Z,'
1002398,1001655090,1573693,Recolectado,2021-01-07T01:55:54.536Z,'
1002353,1001655048,1573620,Recolectado,2021-01-07T01:43:57.546Z,'
1002345,2001655038,1573606,Recolectado,2021-01-07T01:40:41.987Z,'
1002336,1001654916,1573590,Recolectado,2021-01-07T01:38:08.656Z,'
945922,3001572059,1573573,Recolectado,2021-01-07T01:34:35.350Z,'
1002318,1001655009,1573564,Recolectado,2021-01-07T01:33:01.260Z,'
1002317,1001655008,1573563,Recolectado,2021-01-07T01:32:53.463Z,'
1000261,3001652036,1573518,Recolectado,2021-01-07T01:27:11.217Z,'
931854,3001551091,1573508,Recolectado,2021-01-07T01:26:44.087Z,'
1002258,2001654959,1573453,Recolectado,2021-01-07T01:20:07.279Z,'
1002251,3001654860,1573444,Recolectado,2021-01-07T01:17:03.250Z,'
1002234,1001654948,1573422,Recolectado,2021-01-07T01:16:03.239Z,'
1002230,1001654853,1573416,Recolectado,2021-01-07T01:14:24.551Z,'
1002216,1001654835,1573384,Recolectado,2021-01-07T01:11:15.376Z,'
1002164,1001654682,1573288,Recolectado,2021-01-07T01:00:03.936Z,'
1002158,1001654710,1573282,Recolectado,2021-01-07T00:59:21.012Z,'
1002138,1001654692,1573254,Recolectado,2021-01-07T00:53:48.089Z,'
1002127,3001654681,1573239,Recolectado,2021-01-07T00:49:45.102Z,'
1002112,3001654599,1573213,Recolectado,2021-01-07T00:46:05.462Z,'
1002104,1001654626,1573208,Recolectado,2021-01-07T00:44:16.966Z,'
1002103,1001654625,1573205,Recolectado,2021-01-07T00:44:00.918Z,'
976508,1001616524,1573155,Recolectado,2021-01-07T00:33:25.441Z,'
1002068,3001654595,1573154,Recolectado,2021-01-07T00:33:13.322Z,'
1002050,3001654641,1573129,Recolectado,2021-01-07T00:28:50.581Z,'
1002042,3001654577,1573118,Recolectado,2021-01-07T00:26:53.213Z,'
1002033,1001654569,1573104,Recolectado,2021-01-07T00:24:46.932Z,'
1002033,1001654569,1573103,Recolectado,2021-01-07T00:24:44.382Z,'
1002023,3001654425,1573090,Recolectado,2021-01-07T00:21:22.824Z,'
1002003,1001654416,1573067,Recolectado,2021-01-07T00:16:17.247Z,'
1002003,1001654416,1573066,Recolectado,2021-01-07T00:16:15.528Z,'
1002003,1001654416,1573065,Recolectado,2021-01-07T00:16:14.487Z,'
1001982,3001654410,1573042,Recolectado,2021-01-07T00:13:39.690Z,'
1001964,3001654403,1573013,Recolectado,2021-01-07T00:08:54.540Z,'
1001947,3001654390,1572988,Recolectado,2021-01-07T00:03:41.849Z,'
1001947,3001654390,1572987,Recolectado,2021-01-07T00:03:36.676Z,'
1001947,3001654390,1572986,Recolectado,2021-01-07T00:03:34.539Z,'
1001947,3001654390,1572985,Recolectado,2021-01-07T00:03:32.466Z,'
1001947,3001654390,1572984,Recolectado,2021-01-07T00:03:30.242Z,'
1001947,3001654390,1572983,Recolectado,2021-01-07T00:03:28.214Z,'
1001928,1001654312,1572959,Recolectado,2021-01-07T00:00:03.396Z,'
1001921,1001654453,1572948,Recolectado,2021-01-06T23:57:12.053Z,'
1001862,3001654295,1572859,Recolectado,2021-01-06T23:38:54.318Z,'
1001857,1001654285,1572851,Recolectado,2021-01-06T23:36:36.741Z,'
1001853,3001654339,1572846,Recolectado,2021-01-06T23:34:12.897Z,'
1001822,3001654124,1572793,Recolectado,2021-01-06T23:27:43.355Z,'
1001820,1001654257,1572790,Recolectado,2021-01-06T23:27:10.135Z,'
1001814,3001654246,1572780,Recolectado,2021-01-06T23:24:01.975Z,'
1001807,2001654108,1572772,Recolectado,2021-01-06T23:21:21.565Z,'
1001780,1001654171,1572741,Recolectado,2021-01-06T23:16:09.132Z,'
1001783,3001654164,1572735,Recolectado,2021-01-06T23:16:07.139Z,'
1001769,1001654087,1572723,Recolectado,2021-01-06T23:14:05.083Z,'
1001770,3001654088,1572722,Recolectado,2021-01-06T23:14:04.160Z,'
1001754,1001654080,1572703,Recolectado,2021-01-06T23:09:00.166Z,'
1001740,1001654070,1572684,Recolectado,2021-01-06T23:04:43.197Z,'
1001736,3001654175,1572679,Recolectado,2021-01-06T23:03:32.269Z,'
1001733,1001654065,1572675,Recolectado,2021-01-06T23:02:58.008Z,'
1001715,1001653915,1572654,Recolectado,2021-01-06T23:00:05.418Z,'
1001689,1001654035,1572616,Recolectado,2021-01-06T22:51:08.312Z,'
1001663,3001653835,1572583,Recolectado,2021-01-06T22:45:39.400Z,'
1001653,1001653923,1572572,Recolectado,2021-01-06T22:44:54.927Z,'
1001629,3001653979,1572534,Recolectado,2021-01-06T22:39:28.467Z,'
1001601,3001653784,1572496,Recolectado,2021-01-06T22:31:09.989Z,'
1001579,3001653825,1572468,Recolectado,2021-01-06T22:26:35.723Z,'
1001576,3001653882,1572466,Recolectado,2021-01-06T22:26:19.067Z,'
1001571,1001653877,1572461,Recolectado,2021-01-06T22:22:42.575Z,'
1001544,3001653633,1572421,Recolectado,2021-01-06T22:15:09.972Z,'
999586,3001650790,1572411,Recolectado,2021-01-06T22:14:09.354Z,'
1001519,3001653855,1572388,Recolectado,2021-01-06T22:09:58.376Z,'
1001509,1001653760,1572374,Recolectado,2021-01-06T22:06:57.314Z,'
1001442,1001653700,1572287,Recolectado,2021-01-06T21:47:00.129Z,'
1001429,1001653694,1572271,Recolectado,2021-01-06T21:45:47.297Z,'
1001426,3001653605,1572268,Recolectado,2021-01-06T21:45:35.775Z,'
1001424,1001653602,1572265,Recolectado,2021-01-06T21:44:57.602Z,'
1001386,1001653661,1572208,Recolectado,2021-01-06T21:35:37.848Z,'
1001377,1001653557,1572198,Recolectado,2021-01-06T21:33:22.790Z,'
1001373,3001653556,1572194,Recolectado,2021-01-06T21:32:48.291Z,'
1001362,1001653505,1572177,Recolectado,2021-01-06T21:31:06.398Z,'
1001359,1001653411,1572176,Recolectado,2021-01-06T21:31:05.265Z,'
1001357,1001653550,1572174,Recolectado,2021-01-06T21:29:40.366Z,'
1001356,1001653636,1572172,Recolectado,2021-01-06T21:29:22.008Z,'
1001345,1001653545,1572158,Recolectado,2021-01-06T21:26:32.395Z,'
1001316,3001653440,1572114,Recolectado,2021-01-06T21:16:06.344Z,'
1001292,2001653408,1572085,Recolectado,2021-01-06T21:10:16.024Z,'
1001286,3001653405,1572078,Recolectado,2021-01-06T21:08:20.197Z,'
1001284,3001653404,1572077,Recolectado,2021-01-06T21:07:27.454Z,'
1001269,1001653451,1572057,Recolectado,2021-01-06T21:00:49.533Z,'
1001244,2001653327,1572026,Recolectado,2021-01-06T20:52:45.510Z,'
1001232,3001653367,1572009,Recolectado,2021-01-06T20:49:30.545Z,'
1001226,1001653307,1572002,Recolectado,2021-01-06T20:46:40.508Z,'
1001199,3001653288,1571965,Recolectado,2021-01-06T20:38:47.212Z,'
1001192,1001653345,1571953,Recolectado,2021-01-06T20:36:55.301Z,'
1001181,3001653339,1571942,Recolectado,2021-01-06T20:34:21.701Z,'
1001164,3001653259,1571925,Recolectado,2021-01-06T20:30:49.548Z,'
1001164,3001653259,1571924,Recolectado,2021-01-06T20:30:47.973Z,'
1001164,3001653259,1571923,Recolectado,2021-01-06T20:30:46.923Z,'
1001150,3001653115,1571898,Recolectado,2021-01-06T20:26:49.848Z,'
1001148,1001653247,1571895,Recolectado,2021-01-06T20:25:59.051Z,'
1001134,1001653107,1571878,Recolectado,2021-01-06T20:24:10.207Z,'
1001127,1001653102,1571870,Recolectado,2021-01-06T20:21:54.275Z,'
1001102,1001653159,1571842,Recolectado,2021-01-06T20:15:46.182Z,'
1001102,1001653159,1571841,Recolectado,2021-01-06T20:15:44.457Z,'
1001102,1001653159,1571840,Recolectado,2021-01-06T20:15:43.319Z,'
1001077,3001653185,1571802,Recolectado,2021-01-06T20:05:57.279Z,'
1001058,1001653171,1571776,Recolectado,2021-01-06T20:01:14.347Z,'
1001057,3001653064,1571775,Recolectado,2021-01-06T20:01:02.698Z,'
1001027,1001653161,1571735,Recolectado,2021-01-06T19:57:52.541Z,'
1001023,2001653052,1571729,Recolectado,2021-01-06T19:57:04.643Z,'
1001022,1001653051,1571727,Recolectado,2021-01-06T19:56:56.962Z,'
1001019,3001653050,1571724,Recolectado,2021-01-06T19:56:30.104Z,'
1001000,3001653037,1571705,Recolectado,2021-01-06T19:50:20.687Z,'
1000995,3001652935,1571700,Recolectado,2021-01-06T19:48:39.077Z,'
1000961,2001653011,1571657,Recolectado,2021-01-06T19:41:51.212Z,'
1000956,1001652919,1571652,Recolectado,2021-01-06T19:41:10.964Z,'
1000949,1001652996,1571644,Recolectado,2021-01-06T19:37:26.122Z,'
1000932,1001652903,1571617,Recolectado,2021-01-06T19:30:59.028Z,'
1000920,1001652825,1571602,Recolectado,2021-01-06T19:30:03.139Z,'
1000902,1001652888,1571577,Recolectado,2021-01-06T19:26:47.905Z,'
1000879,2001652942,1571549,Recolectado,2021-01-06T19:18:44.596Z,'
1000877,3001652940,1571547,Recolectado,2021-01-06T19:18:19.234Z,'
1000840,1001652814,1571499,Recolectado,2021-01-06T19:11:10.259Z,'
1000840,1001652814,1571498,Recolectado,2021-01-06T19:11:09.302Z,'
1000838,3001652810,1571494,Recolectado,2021-01-06T19:10:18.459Z,'
1000807,3001652727,1571455,Recolectado,2021-01-06T18:59:40.908Z,'
1000800,1001652722,1571445,Recolectado,2021-01-06T18:58:14.891Z,'
1000800,1001652722,1571444,Recolectado,2021-01-06T18:58:13.519Z,'
1000800,1001652722,1571443,Recolectado,2021-01-06T18:58:11.116Z,'
1000797,1001652776,1571438,Recolectado,2021-01-06T18:56:07.908Z,'
1000796,1001652715,1571437,Recolectado,2021-01-06T18:55:49.807Z,'
1000794,3001652714,1571435,Recolectado,2021-01-06T18:55:31.164Z,'
1000777,1001652701,1571414,Recolectado,2021-01-06T18:51:19.869Z,'
1000772,1001652759,1571407,Recolectado,2021-01-06T18:50:05.104Z,'
1000770,1001652696,1571405,Recolectado,2021-01-06T18:48:45.487Z,'
1000767,3001652755,1571401,Recolectado,2021-01-06T18:48:01.449Z,'
1000753,1001652600,1571380,Recolectado,2021-01-06T18:45:05.232Z,'
1000747,3001652683,1571374,Recolectado,2021-01-06T18:43:54.326Z,'
1000744,1001652746,1571371,Recolectado,2021-01-06T18:42:06.219Z,'
1000719,1001652623,1571337,Recolectado,2021-01-06T18:36:38.036Z,'
1000718,3001652622,1571336,Recolectado,2021-01-06T18:36:21.405Z,'
1000717,1001652619,1571335,Recolectado,2021-01-06T18:36:08.589Z,'
1000694,3001652649,1571297,Recolectado,2021-01-06T18:31:31.092Z,'
1000667,1001652534,1571262,Recolectado,2021-01-06T18:26:18.629Z,'
1000664,3001652585,1571259,Recolectado,2021-01-06T18:26:10.301Z,'
1000660,2001652581,1571254,Recolectado,2021-01-06T18:25:43.858Z,'
1000658,1001652527,1571251,Recolectado,2021-01-06T18:25:21.662Z,'
1000657,3001652526,1571250,Recolectado,2021-01-06T18:25:08.300Z,'
1000617,1001652558,1571192,Recolectado,2021-01-06T18:15:21.079Z,'
1000616,3001652557,1571191,Recolectado,2021-01-06T18:15:02.891Z,'
1000584,3001652417,1571141,Recolectado,2021-01-06T18:05:37.921Z,'
1000570,1001652466,1571118,Recolectado,2021-01-06T18:00:20.404Z,'
1000559,1001652343,1571094,Recolectado,2021-01-06T18:00:06.542Z,'
1000526,3001652444,1571052,Recolectado,2021-01-06T17:52:11.085Z,'
1000516,3001652354,1571040,Recolectado,2021-01-06T17:48:15.307Z,'
1000510,1001652348,1571033,Recolectado,2021-01-06T17:47:31.554Z,'
1000500,1001652340,1571018,Recolectado,2021-01-06T17:45:42.367Z,'
1000498,3001652337,1571017,Recolectado,2021-01-06T17:45:30.858Z,'
1000498,3001652337,1571015,Recolectado,2021-01-06T17:45:28.699Z,'
1000486,1001652222,1570999,Recolectado,2021-01-06T17:41:53.541Z,'
1000465,3001652203,1570971,Recolectado,2021-01-06T17:35:01.477Z,'
1000451,1001652288,1570952,Recolectado,2021-01-06T17:30:52.897Z,'
1000375,3001652159,1570857,Recolectado,2021-01-06T17:12:06.317Z,'
1000323,3001652084,1570789,Recolectado,2021-01-06T16:52:16.259Z,'
1000299,1001651977,1570758,Recolectado,2021-01-06T16:46:04.876Z,'
1000292,1001652011,1570747,Recolectado,2021-01-06T16:42:17.866Z,'
1000288,1001652062,1570742,Recolectado,2021-01-06T16:38:42.490Z,'
1000274,3001651989,1570725,Recolectado,2021-01-06T16:31:47.454Z,'
1000269,3001651987,1570713,Recolectado,2021-01-06T16:31:05.751Z,'
1000252,1001651929,1570697,Recolectado,2021-01-06T16:26:29.995Z,'
1000241,3001651966,1570671,Recolectado,2021-01-06T16:20:56.667Z,'
1000237,2001651910,1570667,Recolectado,2021-01-06T16:20:21.226Z,'
1000236,1001651964,1570663,Recolectado,2021-01-06T16:19:58.969Z,'
1000212,1001651949,1570630,Recolectado,2021-01-06T16:13:10.221Z,'
1000208,3001651948,1570625,Recolectado,2021-01-06T16:12:44.588Z,'
1000196,1001651733,1570601,Recolectado,2021-01-06T16:05:12.514Z,'
1000176,1001651728,1570570,Recolectado,2021-01-06T15:58:10.076Z,'
1000155,3001651832,1570538,Recolectado,2021-01-06T15:49:59.762Z,'
1000149,1001651826,1570531,Recolectado,2021-01-06T15:47:02.818Z,'
1000122,1001651801,1570497,Recolectado,2021-01-06T15:35:30.806Z,'
1000061,1001651662,1570419,Recolectado,2021-01-06T15:03:20.877Z,'
1000049,3001651742,1570407,Recolectado,2021-01-06T14:59:13.936Z,'
1000049,3001651742,1570405,Recolectado,2021-01-06T14:59:08.120Z,'
1000049,3001651742,1570404,Recolectado,2021-01-06T14:59:05.076Z,'
1000041,1001651655,1570394,Recolectado,2021-01-06T14:50:21.351Z,'
