Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
438097,Solicitud de Devolución Iniciada,2020-08-10T17:56:25.063Z,40516490,1,170.7
438030,Solicitud de Devolución Iniciada,2020-08-10T17:43:35.626Z,40236847,1,530.7
437187,Entregado HD,2020-08-10T13:47:24.244Z,40800291,1,636
437187,Entregado HD,2020-08-10T13:47:24.244Z,40652690,1,1600
429029,Cancelado,2020-08-08T08:46:03.073Z,40038284,1,1529.9
429018,Cancelado,2020-08-08T08:31:08.597Z,40038284,1,1529.9
429017,Cancelado,2020-08-08T08:31:08.144Z,40038284,1,1529.9
429016,Cancelado,2020-08-08T08:31:04.605Z,40038284,1,1529.9
429014,Cancelado,2020-08-08T08:31:03.491Z,40038284,1,1529.9
425932,Entregado HD,2020-08-07T22:51:10.175Z,39799143,1,269.25
425932,Entregado HD,2020-08-07T22:51:10.175Z,38429150,1,107.28
425932,Entregado HD,2020-08-07T22:51:10.175Z,10545345,1,795
425932,Entregado HD,2020-08-07T22:51:10.175Z,37146889,1,445
425932,Entregado HD,2020-08-07T22:51:10.175Z,40365198,1,549
417417,Entregado HD,2020-08-06T09:21:06.109Z,37260720,1,579
417417,Entregado HD,2020-08-06T09:21:06.109Z,36776605,1,240
417417,Entregado HD,2020-08-06T09:21:06.109Z,30023252,1,179
417354,Entregado HD,2020-08-06T06:56:09.769Z,40411502,1,267.3
417354,Entregado HD,2020-08-06T06:56:09.769Z,40547759,1,212.4
417354,Entregado HD,2020-08-06T06:56:09.769Z,19503468,1,349
417354,Entregado HD,2020-08-06T06:56:09.769Z,40824759,1,357.84
417354,Entregado HD,2020-08-06T06:56:09.769Z,31219264,1,399.2
417354,Entregado HD,2020-08-06T06:56:09.769Z,40960284,1,490
417354,Entregado HD,2020-08-06T06:56:09.769Z,41139528,1,99
417251,Solicitud de Devolución Iniciada,2020-08-06T05:46:45.444Z,36007587,1,1065
417251,Solicitud de Devolución Iniciada,2020-08-06T05:46:45.444Z,37554070,1,790
417251,Solicitud de Devolución Iniciada,2020-08-06T05:46:45.444Z,38953337,1,730
417212,Fulfilment con Cancelacion,2020-08-06T05:31:36.729Z,40516419,1,276
417179,Solicitud de Devolución Iniciada,2020-08-06T05:18:27.446Z,41095276,1,359.7
417179,Solicitud de Devolución Iniciada,2020-08-06T05:18:27.446Z,41095274,1,359.7
417179,Solicitud de Devolución Iniciada,2020-08-06T05:18:27.446Z,41095273,1,140.7
417149,Entregado HD,2020-08-06T05:09:35.469Z,40547753,1,276
417149,Entregado HD,2020-08-06T05:09:35.469Z,40613268,1,128.8
417149,Entregado HD,2020-08-06T05:09:35.469Z,40342264,1,224.25
417101,Entregado HD,2020-08-06T04:55:43.877Z,40637269,1,1521.6
417101,Entregado HD,2020-08-06T04:55:43.877Z,40931934,1,1430.4
417101,Entregado HD,2020-08-06T04:55:43.877Z,40664155,1,999
417101,Entregado HD,2020-08-06T04:55:43.877Z,40645512,1,476
417101,Entregado HD,2020-08-06T04:55:43.877Z,40515681,1,299.7
417101,Entregado HD,2020-08-06T04:55:43.877Z,40667967,1,436
417101,Entregado HD,2020-08-06T04:55:43.877Z,40441671,1,297
416990,Solicitud de Devolución Iniciada,2020-08-06T04:27:55.264Z,40132463,1,159.2
416990,Solicitud de Devolución Iniciada,2020-08-06T04:27:55.264Z,40789212,1,112
416990,Solicitud de Devolución Iniciada,2020-08-06T04:27:55.264Z,40789211,1,112
416929,Error en Sistema,2020-08-06T04:09:12.221Z,40084785,1,824.4
416906,Solicitud de Devolución Iniciada,2020-08-06T04:03:10.982Z,31003711,1,175.2
416906,Solicitud de Devolución Iniciada,2020-08-06T04:03:10.982Z,36525240,1,359.2
416906,Solicitud de Devolución Iniciada,2020-08-06T04:03:10.982Z,40842513,1,549
416491,Entregado HD,2020-08-06T02:30:18.754Z,40545974,1,1490
416443,Solicitud de Devolución Iniciada,2020-08-06T02:17:47.978Z,38272694,1,397.5
416443,Solicitud de Devolución Iniciada,2020-08-06T02:17:47.978Z,40771328,1,245
415904,Solicitud de Devolución Iniciada,2020-08-06T00:21:13.780Z,41158236,1,202.23
415904,Solicitud de Devolución Iniciada,2020-08-06T00:21:13.780Z,41158147,1,202.23
415904,Solicitud de Devolución Iniciada,2020-08-06T00:21:13.780Z,41140177,1,358.83
415904,Solicitud de Devolución Iniciada,2020-08-06T00:21:13.780Z,40978727,1,288.63
415684,Entregado HD,2020-08-05T23:36:22.484Z,40173662,1,590
415684,Entregado HD,2020-08-05T23:36:22.484Z,36283359,1,1200
415473,Solicitud de Devolución Iniciada,2020-08-05T22:48:10.687Z,41000463,1,149.7
415473,Solicitud de Devolución Iniciada,2020-08-05T22:48:10.687Z,41036716,2,113.7
415473,Solicitud de Devolución Iniciada,2020-08-05T22:48:10.687Z,41050140,1,269.7
415473,Solicitud de Devolución Iniciada,2020-08-05T22:48:10.687Z,40893457,2,290.7
415473,Solicitud de Devolución Iniciada,2020-08-05T22:48:10.687Z,40640923,2,119.7
415393,Error en Sistema,2020-08-05T22:34:32.292Z,39956739,1,329
415393,Error en Sistema,2020-08-05T22:34:32.292Z,41000464,1,134.73
415358,Error en Sistema,2020-08-05T22:27:30.598Z,37582058,1,115.6
415358,Error en Sistema,2020-08-05T22:27:30.598Z,38124407,1,147.8
415358,Error en Sistema,2020-08-05T22:27:30.598Z,39168133,1,111.2
415358,Error en Sistema,2020-08-05T22:27:30.598Z,40561303,1,107.73
415358,Error en Sistema,2020-08-05T22:27:30.598Z,40878941,1,69
415358,Error en Sistema,2020-08-05T22:27:30.598Z,40591735,1,349.92
415358,Error en Sistema,2020-08-05T22:27:30.598Z,13080324,1,83.73
415335,Entregado HD,2020-08-05T22:21:41.273Z,40904896,1,276
415335,Entregado HD,2020-08-05T22:21:41.273Z,40607118,1,267
415335,Entregado HD,2020-08-05T22:21:41.273Z,40794535,1,591.5
415335,Entregado HD,2020-08-05T22:21:41.273Z,40504180,1,687
414646,Entregado HD,2020-08-05T19:38:17.043Z,40617881,1,316
414646,Entregado HD,2020-08-05T19:38:17.043Z,40529775,1,396
414646,Entregado HD,2020-08-05T19:38:17.043Z,40411529,1,297
414646,Entregado HD,2020-08-05T19:38:17.043Z,40150570,1,447.44
414644,Error en Sistema,2020-08-05T19:37:49.035Z,40240727,1,183.06
414382,Solicitud de Devolución Iniciada,2020-08-05T18:43:52.981Z,30647357,1,2100
