Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1286843,3002079323,1961996,Recolectado,2021-04-11T01:16:01.092Z,
1286801,3002079164,1961944,Recolectado,2021-04-11T00:46:05.679Z,
1286708,3002079103,1961818,Recolectado,2021-04-10T23:41:53.556Z,
1286694,1002079088,1961799,Recolectado,2021-04-10T23:27:24.369Z,
1286550,3002078849,1961791,Recolectado,2021-04-10T23:18:55.671Z,
1286657,1002079006,1961745,Recolectado,2021-04-10T22:59:20.847Z,
1286654,3002079060,1961741,Recolectado,2021-04-10T22:58:20.335Z,
1286626,1002079037,1961707,Recolectado,2021-04-10T22:42:13.181Z,
1286614,2002078970,1961694,Recolectado,2021-04-10T22:35:04.600Z,
1286604,3002078910,1961684,Recolectado,2021-04-10T22:28:59.652Z,
1286581,3002078801,1961660,Recolectado,2021-04-10T22:10:03.725Z,
1286550,3002078849,1961619,Recolectado,2021-04-10T21:46:07.376Z,
1286519,1002078725,1961584,Recolectado,2021-04-10T21:20:19.557Z,
1286498,3002078699,1961562,Recolectado,2021-04-10T21:04:09.578Z,
1286486,2002078694,1961546,Recolectado,2021-04-10T20:57:21.198Z,
1286474,1002078739,1961527,Recolectado,2021-04-10T20:45:25.308Z,
1286428,3002078644,1961470,Recolectado,2021-04-10T20:13:03.793Z,
1286407,1002078508,1961446,Recolectado,2021-04-10T19:54:45.009Z,
1286394,3002078592,1961429,Recolectado,2021-04-10T19:45:05.960Z,
1286380,3002078484,1961415,Recolectado,2021-04-10T19:34:43.610Z,
1286356,1002078578,1961385,Recolectado,2021-04-10T19:22:29.128Z,
1286313,1002078450,1961326,Recolectado,2021-04-10T18:47:37.352Z,
1286295,3002078445,1961306,Recolectado,2021-04-10T18:39:24.025Z,
1286262,1002078390,1961266,Recolectado,2021-04-10T18:20:55.513Z,
1286262,1002078390,1961265,Recolectado,2021-04-10T18:20:53.064Z,
1286248,1002078322,1961249,Recolectado,2021-04-10T18:15:54.857Z,
1286223,3002078361,1961224,Recolectado,2021-04-10T18:01:54.559Z,
1286208,3002078350,1961205,Recolectado,2021-04-10T17:55:48.125Z,
1286174,3002078286,1961168,Recolectado,2021-04-10T17:39:54.990Z,
1286104,2002078157,1961084,Recolectado,2021-04-10T16:58:19.864Z,
1286090,1002078142,1961067,Recolectado,2021-04-10T16:48:48.124Z,
1286060,1002078121,1961036,Recolectado,2021-04-10T16:34:29.151Z,
1286034,3002078090,1961007,Recolectado,2021-04-10T16:15:40.634Z,
1286001,1002078065,1960973,Recolectado,2021-04-10T15:45:08.213Z,
1285987,1002078051,1960958,Recolectado,2021-04-10T15:33:04.130Z,
1285965,3002077923,1960934,Recolectado,2021-04-10T15:10:07.680Z,
1285960,1002077982,1960929,Recolectado,2021-04-10T15:01:39.143Z,
1285955,1002077980,1960922,Recolectado,2021-04-10T14:59:03.518Z,
1285937,3002077900,1960900,Recolectado,2021-04-10T14:35:30.696Z,
1285935,3002077896,1960898,Recolectado,2021-04-10T14:32:20.260Z,
1285920,3002077960,1960879,Recolectado,2021-04-10T14:14:20.417Z,
1285920,3002077960,1960878,Recolectado,2021-04-10T14:14:19.070Z,
1285907,3002077874,1960864,Recolectado,2021-04-10T13:54:49.500Z,
1285907,3002077874,1960863,Recolectado,2021-04-10T13:54:46.386Z,
1285899,3002077952,1960855,Recolectado,2021-04-10T13:39:14.239Z,
1285899,3002077952,1960854,Recolectado,2021-04-10T13:39:13.080Z,
1285874,3002077847,1960826,Recolectado,2021-04-10T12:28:32.668Z,
1285873,3002077842,1960825,Recolectado,2021-04-10T12:16:04.588Z,
1285841,1002077721,1960788,Recolectado,2021-04-10T05:39:12.533Z,
1285840,1002077720,1960787,Recolectado,2021-04-10T05:37:49.965Z,
1285836,3002077711,1960780,Recolectado,2021-04-10T05:31:04.916Z,
1285785,3002077766,1960725,Recolectado,2021-04-10T04:31:06.478Z,
1285784,3002077765,1960723,Recolectado,2021-04-10T04:31:06.249Z,
1285779,3002077770,1960719,Recolectado,2021-04-10T04:25:24.739Z,
1285767,3002077749,1960707,Recolectado,2021-04-10T04:15:40.170Z,
1285763,3002077669,1960703,Recolectado,2021-04-10T04:15:07.959Z,
1285763,3002077669,1960702,Recolectado,2021-04-10T04:15:04.409Z,
1285763,3002077669,1960701,Recolectado,2021-04-10T04:15:02.879Z,
1285735,1002077650,1960666,Recolectado,2021-04-10T03:46:10.768Z,
1285701,1002077435,1960629,Recolectado,2021-04-10T03:24:32.705Z,
1285688,1002077594,1960615,Recolectado,2021-04-10T03:12:02.363Z,
1285595,1002077504,1960512,Recolectado,2021-04-10T01:56:29.919Z,
1285546,3002077452,1960452,Recolectado,2021-04-10T01:23:46.330Z,
1285531,1002077437,1960433,Recolectado,2021-04-10T01:15:24.066Z,
1285519,3002077331,1960419,Recolectado,2021-04-10T01:07:13.675Z,
1285472,3002077290,1960362,Recolectado,2021-04-10T00:43:56.270Z,
1285443,1002077268,1960331,Recolectado,2021-04-10T00:29:30.292Z,
1285421,2002077243,1960297,Recolectado,2021-04-10T00:11:05.537Z,
1285398,1002077186,1960268,Recolectado,2021-04-10T00:00:04.034Z,
1285383,3002077167,1960245,Recolectado,2021-04-09T23:46:05.812Z,
1285372,3002077187,1960238,Recolectado,2021-04-09T23:43:46.233Z,
1285358,3002077171,1960224,Recolectado,2021-04-09T23:35:23.353Z,
1285345,1002077149,1960211,Recolectado,2021-04-09T23:23:49.494Z,
1285344,3002077055,1960210,Recolectado,2021-04-09T23:22:22.741Z,
1285340,1002077144,1960206,Recolectado,2021-04-09T23:18:02.749Z,
1285302,1002077012,1960167,Recolectado,2021-04-09T22:57:43.665Z,
1285283,3002076929,1960146,Recolectado,2021-04-09T22:46:19.277Z,
1285279,3002076922,1960138,Recolectado,2021-04-09T22:46:06.878Z,
1285270,2002076987,1960130,Recolectado,2021-04-09T22:44:52.594Z,
1285231,3002076909,1960087,Recolectado,2021-04-09T22:12:59.423Z,
1285202,2002076888,1960056,Recolectado,2021-04-09T21:50:44.514Z,
1285200,2002076886,1960054,Recolectado,2021-04-09T21:49:31.558Z,
1283031,3002073568,1960048,Recolectado,2021-04-09T21:46:16.769Z,
1285183,1002076792,1960030,Recolectado,2021-04-09T21:38:25.258Z,
1285174,3002076870,1960021,Recolectado,2021-04-09T21:33:40.453Z,
1285168,2002076859,1960013,Recolectado,2021-04-09T21:29:58.311Z,
1285141,1002076749,1959979,Recolectado,2021-04-09T21:10:29.629Z,
1285141,1002076749,1959978,Recolectado,2021-04-09T21:10:27.972Z,
1285138,1002076746,1959975,Recolectado,2021-04-09T21:05:13.895Z,
1285128,3002076633,1959961,Recolectado,2021-04-09T20:58:29.923Z,
1285123,1002076731,1959956,Recolectado,2021-04-09T20:51:50.982Z,
1285120,1002076628,1959952,Recolectado,2021-04-09T20:51:21.026Z,
1285117,3002076726,1959949,Recolectado,2021-04-09T20:50:35.313Z,
1285061,3002076609,1959884,Recolectado,2021-04-09T20:17:55.917Z,
1284982,3002076493,1959789,Recolectado,2021-04-09T19:30:04.036Z,
1284979,3002076517,1959788,Recolectado,2021-04-09T19:29:23.092Z,
1284974,1002076514,1959783,Recolectado,2021-04-09T19:24:36.501Z,
1284969,1002076564,1959778,Recolectado,2021-04-09T19:17:53.784Z,
1284929,3002076464,1959737,Recolectado,2021-04-09T18:56:28.829Z,
1284906,1002076225,1959709,Recolectado,2021-04-09T18:45:04.548Z,
1284896,1002076438,1959699,Recolectado,2021-04-09T18:39:20.046Z,
1284839,3002076379,1959628,Recolectado,2021-04-09T18:00:24.100Z,
1284835,1002076357,1959621,Recolectado,2021-04-09T18:00:04.242Z,
1284783,1002076298,1959562,Recolectado,2021-04-09T17:31:05.621Z,
1284778,1002076313,1959557,Recolectado,2021-04-09T17:26:49.168Z,
1284702,1002076129,1959473,Recolectado,2021-04-09T16:40:39.345Z,
1284695,1002076118,1959466,Recolectado,2021-04-09T16:35:44.928Z,
1284625,3002076062,1959382,Recolectado,2021-04-09T15:37:18.090Z,
1284619,3002075921,1959374,Recolectado,2021-04-09T15:33:16.376Z,
1284605,2002076046,1959358,Recolectado,2021-04-09T15:15:20.654Z,
1284580,3002076030,1959326,Recolectado,2021-04-09T14:57:01.077Z,
1284580,3002076030,1959325,Recolectado,2021-04-09T14:56:59.692Z,
1284566,1002076017,1959306,Recolectado,2021-04-09T14:42:10.750Z,
1284553,3002076003,1959285,Recolectado,2021-04-09T14:32:02.367Z,
1284530,3002075872,1959243,Recolectado,2021-04-09T13:51:53.334Z,
1284522,3002075971,1959231,Recolectado,2021-04-09T13:45:15.849Z,
1284509,3002075961,1959205,Recolectado,2021-04-09T13:22:56.405Z,
1284497,3002075857,1959185,Recolectado,2021-04-09T13:00:04.382Z,
1284473,1002075822,1959134,Recolectado,2021-04-09T11:39:21.500Z,
1284441,3002075751,1959088,Recolectado,2021-04-09T06:50:55.516Z,
1284435,3002075620,1959080,Recolectado,2021-04-09T06:30:04.285Z,
1284424,3002075723,1959070,Recolectado,2021-04-09T06:04:19.487Z,
1284422,3002075717,1959067,Recolectado,2021-04-09T06:00:04.276Z,
1284411,3002075693,1959054,Recolectado,2021-04-09T05:46:07.193Z,
1284364,1002075644,1958999,Recolectado,2021-04-09T04:53:43.838Z,
1284362,1002075640,1958997,Recolectado,2021-04-09T04:52:47.975Z,
1284330,1002075550,1958963,Recolectado,2021-04-09T04:27:24.981Z,
1284324,3002075500,1958957,Recolectado,2021-04-09T04:21:48.143Z,
1284283,1002075467,1958913,Recolectado,2021-04-09T03:48:29.776Z,
1284265,3002075453,1958895,Recolectado,2021-04-09T03:34:38.881Z,
1284264,1002075452,1958894,Recolectado,2021-04-09T03:34:19.034Z,
1284255,3002075303,1958885,Recolectado,2021-04-09T03:30:40.957Z,
1284248,3002075298,1958878,Recolectado,2021-04-09T03:24:40.692Z,
1284245,3002075427,1958875,Recolectado,2021-04-09T03:23:58.891Z,
1284245,3002075427,1958874,Recolectado,2021-04-09T03:23:57.371Z,
1284241,1002075423,1958870,Recolectado,2021-04-09T03:22:17.838Z,
1284226,3002075290,1958854,Recolectado,2021-04-09T03:13:57.935Z,
1284226,3002075290,1958853,Recolectado,2021-04-09T03:13:56.761Z,
1284214,1002075398,1958841,Recolectado,2021-04-09T03:07:51.280Z,
1284205,3002075367,1958829,Recolectado,2021-04-09T03:00:05.326Z,
1284185,1002075275,1958810,Recolectado,2021-04-09T02:48:47.945Z,
1284163,3002075266,1958788,Recolectado,2021-04-09T02:37:38.364Z,
1284146,3002075230,1958770,Recolectado,2021-04-09T02:28:05.535Z,
1284146,3002075230,1958769,Recolectado,2021-04-09T02:28:04.156Z,
1284125,3002075246,1958745,Recolectado,2021-04-09T02:15:39.552Z,
1284111,1002075236,1958730,Recolectado,2021-04-09T02:01:55.966Z,
1284108,3002075184,1958722,Recolectado,2021-04-09T02:00:06.557Z,
1284101,3002075034,1958719,Recolectado,2021-04-09T01:58:03.956Z,
1284085,1002075170,1958697,Recolectado,2021-04-09T01:46:40.335Z,
1284085,1002075170,1958696,Recolectado,2021-04-09T01:46:36.592Z,
1284071,3002075158,1958681,Recolectado,2021-04-09T01:41:28.712Z,
1284067,3002075153,1958677,Recolectado,2021-04-09T01:35:35.572Z,
1284063,1002075149,1958673,Recolectado,2021-04-09T01:33:28.510Z,
1284056,3002075010,1958665,Recolectado,2021-04-09T01:30:52.528Z,
1284001,3002074958,1958603,Recolectado,2021-04-09T00:46:06.930Z,
1283961,1002075048,1958556,Recolectado,2021-04-09T00:19:50.352Z,
1283937,1002074940,1958529,Recolectado,2021-04-09T00:02:00.190Z,
1283937,1002074940,1958528,Recolectado,2021-04-09T00:01:58.585Z,
1283921,3002074729,1958505,Recolectado,2021-04-08T23:52:29.961Z,
1283920,3002074728,1958504,Recolectado,2021-04-08T23:52:09.665Z,
1283889,3002074713,1958464,Recolectado,2021-04-08T23:31:04.731Z,
1283866,3002074819,1958437,Recolectado,2021-04-08T23:16:04.481Z,
1283856,1002074838,1958425,Recolectado,2021-04-08T23:10:11.007Z,
1283852,3002074831,1958420,Recolectado,2021-04-08T23:06:33.118Z,
1283846,3002074802,1958411,Recolectado,2021-04-08T23:00:05.076Z,
1283845,3002074827,1958410,Recolectado,2021-04-08T22:59:35.600Z,
1283844,3002074826,1958409,Recolectado,2021-04-08T22:59:32.335Z,
1283843,1002074822,1958408,Recolectado,2021-04-08T22:58:35.504Z,
1282556,3002072757,1958394,Recolectado,2021-04-08T22:50:45.324Z,
1283824,1002074696,1958378,Recolectado,2021-04-08T22:46:03.143Z,
1283817,1002074791,1958369,Recolectado,2021-04-08T22:45:04.701Z,
1283812,3002074798,1958363,Recolectado,2021-04-08T22:41:42.932Z,
1283802,1002074790,1958353,Recolectado,2021-04-08T22:35:27.399Z,
1283756,2002074742,1958303,Recolectado,2021-04-08T21:59:49.864Z,
1283717,3002074649,1958259,Recolectado,2021-04-08T21:31:45.599Z,
1283710,3002074598,1958251,Recolectado,2021-04-08T21:30:45.676Z,
1283688,1002074432,1958222,Recolectado,2021-04-08T21:11:43.875Z,
1283688,1002074432,1958221,Recolectado,2021-04-08T21:11:42.682Z,
1283671,3002074420,1958201,Recolectado,2021-04-08T20:56:57.554Z,
1283670,2002074419,1958200,Recolectado,2021-04-08T20:56:45.204Z,
1283624,3002074509,1958153,Recolectado,2021-04-08T20:29:49.604Z,
1283610,3002074490,1958139,Recolectado,2021-04-08T20:19:22.196Z,
1283596,1002074462,1958127,Recolectado,2021-04-08T20:15:06.477Z,
1283598,3002074372,1958125,Recolectado,2021-04-08T20:15:05.503Z,
1283572,3002074366,1958097,Recolectado,2021-04-08T19:52:42.784Z,
1283526,1002074297,1958047,Recolectado,2021-04-08T19:21:05.689Z,
1283480,3002074202,1957984,Recolectado,2021-04-08T18:46:09.479Z,
1283447,1002074133,1957945,Recolectado,2021-04-08T18:25:46.263Z,
1283407,1002074173,1957897,Recolectado,2021-04-08T18:00:44.875Z,
1283398,1002074080,1957886,Recolectado,2021-04-08T18:00:04.930Z,
1283371,1002074065,1957859,Recolectado,2021-04-08T17:36:54.774Z,
1283349,3002073929,1957835,Recolectado,2021-04-08T17:24:19.114Z,
1283342,2002074040,1957828,Recolectado,2021-04-08T17:14:14.655Z,
1283253,1002073974,1957729,Recolectado,2021-04-08T16:09:33.801Z,
1283185,3002073845,1957658,Recolectado,2021-04-08T15:13:03.174Z,
1283176,1002073797,1957649,Recolectado,2021-04-08T15:02:01.698Z,
1283170,1002073789,1957640,Recolectado,2021-04-08T15:00:05.522Z,
1283166,1002073791,1957636,Recolectado,2021-04-08T14:57:21.490Z,
1283134,3002073620,1957600,Recolectado,2021-04-08T14:17:05.808Z,
1283116,3002073720,1957580,Recolectado,2021-04-08T14:00:05.306Z,
1283103,1002073721,1957567,Recolectado,2021-04-08T13:47:06.497Z,
1283085,1002073700,1957544,Recolectado,2021-04-08T12:43:20.913Z,
1283079,3002073693,1957536,Recolectado,2021-04-08T12:19:23.022Z,
1283071,3002073595,1957528,Recolectado,2021-04-08T11:49:12.846Z,
1283071,3002073595,1957527,Recolectado,2021-04-08T11:49:11.027Z,
1283071,3002073595,1957526,Recolectado,2021-04-08T11:49:09.539Z,
1283031,3002073568,1957481,Recolectado,2021-04-08T07:03:54.695Z,
1283031,3002073568,1957480,Recolectado,2021-04-08T07:03:53.192Z,
1283018,3002073550,1957464,Recolectado,2021-04-08T06:46:06.106Z,
1282983,3002073475,1957428,Recolectado,2021-04-08T05:31:01.469Z,
1282976,3002073420,1957419,Recolectado,2021-04-08T05:19:41.341Z,
1282974,1002073418,1957417,Recolectado,2021-04-08T05:19:12.947Z,
1282934,1002073335,1957360,Recolectado,2021-04-08T04:36:40.576Z,
1282841,1002073108,1957259,Recolectado,2021-04-08T03:11:14.719Z,
1282805,1002073213,1957216,Recolectado,2021-04-08T02:36:27.990Z,
1282677,3002072965,1957072,Recolectado,2021-04-08T00:43:25.945Z,
1282662,3002072897,1957057,Recolectado,2021-04-08T00:31:39.307Z,
1282632,3002072886,1957021,Recolectado,2021-04-08T00:12:57.240Z,
1282626,3002072882,1957012,Recolectado,2021-04-08T00:05:34.014Z,
1282625,3002072817,1957011,Recolectado,2021-04-08T00:02:08.863Z,
1282618,3002072810,1957003,Recolectado,2021-04-07T23:55:57.565Z,
1282613,2002072872,1956998,Recolectado,2021-04-07T23:52:51.055Z,
1282585,2002072851,1956961,Recolectado,2021-04-07T23:37:38.420Z,
1282561,2002072761,1956936,Recolectado,2021-04-07T23:26:00.254Z,
1282561,2002072761,1956935,Recolectado,2021-04-07T23:25:57.784Z,
1282554,3002072533,1956926,Recolectado,2021-04-07T23:20:19.470Z,
1282551,3002072746,1956923,Recolectado,2021-04-07T23:18:20.802Z,
1282546,3002072719,1956912,Recolectado,2021-04-07T23:16:11.912Z,
1282542,1002072722,1956908,Recolectado,2021-04-07T23:16:08.429Z,
1282525,3002072515,1956889,Recolectado,2021-04-07T23:04:20.392Z,
1282516,1002072709,1956879,Recolectado,2021-04-07T22:56:58.184Z,
1282499,1002072669,1956856,Recolectado,2021-04-07T22:46:05.180Z,
1282493,3002072694,1956852,Recolectado,2021-04-07T22:41:34.215Z,
1282489,3002072685,1956848,Recolectado,2021-04-07T22:36:48.568Z,
1282484,3002072673,1956843,Recolectado,2021-04-07T22:32:26.932Z,
1282453,1002072636,1956802,Recolectado,2021-04-07T22:12:19.046Z,
1282447,1002072628,1956794,Recolectado,2021-04-07T22:05:39.240Z,
1282445,2002072478,1956792,Recolectado,2021-04-07T22:03:53.808Z,
1282444,3002072477,1956791,Recolectado,2021-04-07T22:03:49.110Z,
1282428,3002072467,1956773,Recolectado,2021-04-07T21:53:14.674Z,
1282391,1002072562,1956727,Recolectado,2021-04-07T21:33:43.227Z,
1282364,3002072433,1956698,Recolectado,2021-04-07T21:20:56.185Z,
1282347,1002072437,1956681,Recolectado,2021-04-07T21:12:51.631Z,
1282318,3002072219,1956650,Recolectado,2021-04-07T20:58:24.681Z,
1282318,3002072219,1956649,Recolectado,2021-04-07T20:58:22.481Z,
1282306,3002072365,1956633,Recolectado,2021-04-07T20:47:10.298Z,
1282287,2002072341,1956612,Recolectado,2021-04-07T20:32:38.997Z,
1282264,3002072177,1956582,Recolectado,2021-04-07T20:16:06.950Z,
1282261,1002072179,1956580,Recolectado,2021-04-07T20:16:05.397Z,
1282234,1002072173,1956547,Recolectado,2021-04-07T19:52:16.715Z,
1282214,2002072258,1956524,Recolectado,2021-04-07T19:38:25.570Z,
1282213,1002072256,1956523,Recolectado,2021-04-07T19:38:05.575Z,
1282209,3002072248,1956519,Recolectado,2021-04-07T19:34:03.530Z,
1282192,2002072120,1956502,Recolectado,2021-04-07T19:20:16.888Z,
1282183,1002072091,1956492,Recolectado,2021-04-07T19:16:06.283Z,
1282164,1002072086,1956473,Recolectado,2021-04-07T19:01:26.166Z,
1282147,3002072139,1956456,Recolectado,2021-04-07T18:52:24.555Z,
1282126,1002072053,1956431,Recolectado,2021-04-07T18:42:16.610Z,
1282089,3002072026,1956390,Recolectado,2021-04-07T18:23:15.135Z,
1282088,3002072024,1956389,Recolectado,2021-04-07T18:22:23.097Z,
1282086,1002072021,1956387,Recolectado,2021-04-07T18:21:09.198Z,
1282082,3002072015,1956381,Recolectado,2021-04-07T18:19:22.944Z,
1282038,3002071966,1956333,Recolectado,2021-04-07T17:47:53.661Z,
1282029,3002071957,1956323,Recolectado,2021-04-07T17:41:58.499Z,
1282026,3002071954,1956320,Recolectado,2021-04-07T17:40:39.205Z,
1281988,3002071805,1956268,Recolectado,2021-04-07T17:16:07.164Z,
1281935,1002071769,1956212,Recolectado,2021-04-07T16:44:59.212Z,
1281921,1002071843,1956197,Recolectado,2021-04-07T16:31:19.869Z,
1281895,2002071629,1956171,Recolectado,2021-04-07T16:11:49.360Z,
1281891,1002071624,1956167,Recolectado,2021-04-07T16:06:38.576Z,
1281890,3002071622,1956166,Recolectado,2021-04-07T16:06:07.444Z,
1281879,3002071714,1956153,Recolectado,2021-04-07T15:56:12.559Z,
1281862,3002071694,1956136,Recolectado,2021-04-07T15:36:53.263Z,
1281861,1002071693,1956135,Recolectado,2021-04-07T15:36:49.717Z,
1281849,1002071681,1956119,Recolectado,2021-04-07T15:29:33.755Z,
1281832,1002071665,1956101,Recolectado,2021-04-07T15:10:12.999Z,
1281800,3002071556,1956062,Recolectado,2021-04-07T14:31:06.473Z,
1281791,2002071521,1956056,Recolectado,2021-04-07T14:25:25.012Z,
1281753,3002071549,1956013,Recolectado,2021-04-07T13:25:05.376Z,
1281749,3002071473,1956009,Recolectado,2021-04-07T13:01:50.122Z,
1281735,3002071461,1955991,Recolectado,2021-04-07T12:30:05.291Z,
1281715,3002071323,1955971,Recolectado,2021-04-07T09:42:32.441Z,
1281703,1002071307,1955959,Recolectado,2021-04-07T07:35:51.419Z,
1281696,1002071432,1955951,Recolectado,2021-04-07T07:02:16.544Z,
1281696,1002071432,1955950,Recolectado,2021-04-07T07:02:13.174Z,
1281687,1002071418,1955941,Recolectado,2021-04-07T06:34:12.480Z,
1281657,3002071260,1955906,Recolectado,2021-04-07T05:31:08.240Z,
1281532,3002071151,1955758,Recolectado,2021-04-07T04:18:55.880Z,
1281505,3002071121,1955724,Recolectado,2021-04-07T04:05:13.490Z,
1281498,3002070979,1955714,Recolectado,2021-04-07T04:04:08.484Z,
1281491,1002071112,1955707,Recolectado,2021-04-07T04:02:02.413Z,
1281474,1002071100,1955688,Recolectado,2021-04-07T03:56:19.051Z,
1281466,3002070965,1955680,Recolectado,2021-04-07T03:49:07.430Z,
1281465,3002071091,1955679,Recolectado,2021-04-07T03:49:05.020Z,
1281445,3002071076,1955656,Recolectado,2021-04-07T03:40:33.615Z,
1281444,3002071074,1955655,Recolectado,2021-04-07T03:40:03.326Z,
1281438,3002071069,1955648,Recolectado,2021-04-07T03:39:14.652Z,
1281435,1002071067,1955645,Recolectado,2021-04-07T03:38:09.838Z,
1281434,3002071066,1955644,Recolectado,2021-04-07T03:36:17.343Z,
1281406,3002071041,1955613,Recolectado,2021-04-07T03:20:28.365Z,
1281394,3002070930,1955599,Recolectado,2021-04-07T03:13:13.337Z,
1281389,1002070925,1955593,Recolectado,2021-04-07T03:08:11.910Z,
1281388,3002070923,1955592,Recolectado,2021-04-07T03:07:31.351Z,
1281342,3002070886,1955542,Recolectado,2021-04-07T02:45:51.981Z,
1281340,3002070881,1955540,Recolectado,2021-04-07T02:43:32.701Z,
1281338,3002070879,1955538,Recolectado,2021-04-07T02:42:07.145Z,
1281318,3002070860,1955517,Recolectado,2021-04-07T02:32:04.364Z,
1281318,3002070860,1955516,Recolectado,2021-04-07T02:32:00.821Z,
1281310,1002070855,1955508,Recolectado,2021-04-07T02:29:07.175Z,
1281306,3002070848,1955504,Recolectado,2021-04-07T02:25:31.882Z,
1281301,3002070694,1955499,Recolectado,2021-04-07T02:19:27.490Z,
1281240,1002070669,1955431,Recolectado,2021-04-07T01:50:50.910Z,
1281230,1002070774,1955419,Recolectado,2021-04-07T01:48:00.421Z,
1281228,1002070773,1955417,Recolectado,2021-04-07T01:47:33.708Z,
1281210,3002070750,1955399,Recolectado,2021-04-07T01:36:10.397Z,
1281190,1002070632,1955377,Recolectado,2021-04-07T01:27:25.991Z,
1281182,3002070615,1955368,Recolectado,2021-04-07T01:22:27.592Z,
1281172,1002070603,1955354,Recolectado,2021-04-07T01:16:05.882Z,
1281163,1002070596,1955349,Recolectado,2021-04-07T01:13:40.894Z,
1281155,1002070589,1955339,Recolectado,2021-04-07T01:10:51.970Z,
1281147,3002070583,1955330,Recolectado,2021-04-07T01:08:48.997Z,
1281137,3002070571,1955318,Recolectado,2021-04-07T00:59:16.000Z,
1281120,2002070547,1955295,Recolectado,2021-04-07T00:48:38.456Z,
1281109,2002070541,1955284,Recolectado,2021-04-07T00:43:46.832Z,
1281102,1002070408,1955275,Recolectado,2021-04-07T00:38:30.449Z,
1281097,1002070529,1955270,Recolectado,2021-04-07T00:36:00.808Z,
1281039,2002070473,1955206,Recolectado,2021-04-07T00:06:46.099Z,
1281025,3002070313,1955187,Recolectado,2021-04-07T00:00:08.733Z,
1280996,1002070350,1955157,Recolectado,2021-04-06T23:48:06.206Z,
1280984,3002070311,1955139,Recolectado,2021-04-06T23:40:00.569Z,
1280956,2002070133,1955109,Recolectado,2021-04-06T23:30:53.568Z,
1280955,2002070279,1955108,Recolectado,2021-04-06T23:30:12.673Z,
1280939,3002070262,1955090,Recolectado,2021-04-06T23:20:01.123Z,
1280873,1002070182,1955002,Recolectado,2021-04-06T22:46:05.387Z,
1280832,1002070155,1954949,Recolectado,2021-04-06T22:21:51.541Z,
1280828,1002070073,1954943,Recolectado,2021-04-06T22:19:19.823Z,
1280819,3002070017,1954933,Recolectado,2021-04-06T22:16:08.399Z,
1280818,1002070049,1954932,Recolectado,2021-04-06T22:16:06.572Z,
1280815,2002070139,1954930,Recolectado,2021-04-06T22:16:05.519Z,
1280806,3002070063,1954919,Recolectado,2021-04-06T22:12:04.188Z,
1278119,1002065711,1954917,Recolectado,2021-04-06T22:11:55.370Z,
1280800,3002070061,1954910,Recolectado,2021-04-06T22:05:21.829Z,
1280794,3002070055,1954902,Recolectado,2021-04-06T22:02:00.757Z,
1280782,1002070045,1954887,Recolectado,2021-04-06T21:56:08.688Z,
1280774,3002070003,1954877,Recolectado,2021-04-06T21:52:53.627Z,
1280770,1002070000,1954872,Recolectado,2021-04-06T21:50:35.956Z,
1280756,1002069991,1954856,Recolectado,2021-04-06T21:45:21.792Z,
1280756,1002069991,1954855,Recolectado,2021-04-06T21:45:20.131Z,
1280755,1002070038,1954854,Recolectado,2021-04-06T21:44:16.609Z,
1280746,2002070036,1954841,Recolectado,2021-04-06T21:39:24.763Z,
1280714,1002069965,1954800,Recolectado,2021-04-06T21:27:51.529Z,
1280704,3002069907,1954789,Recolectado,2021-04-06T21:22:29.008Z,
1280700,3002069905,1954785,Recolectado,2021-04-06T21:19:13.750Z,
1280663,1002069808,1954746,Recolectado,2021-04-06T21:00:16.793Z,
1280663,1002069808,1954745,Recolectado,2021-04-06T21:00:14.548Z,
1280657,2002069812,1954732,Recolectado,2021-04-06T20:57:43.032Z,
1280649,1002069802,1954724,Recolectado,2021-04-06T20:52:32.279Z,
1280617,1002069780,1954684,Recolectado,2021-04-06T20:34:14.453Z,
1280606,1002069776,1954672,Recolectado,2021-04-06T20:28:58.536Z,
1280601,3002069770,1954665,Recolectado,2021-04-06T20:24:33.103Z,
1280599,3002069765,1954663,Recolectado,2021-04-06T20:22:07.670Z,
1280583,1002069745,1954646,Recolectado,2021-04-06T20:12:24.203Z,
1280568,3002069723,1954630,Recolectado,2021-04-06T19:56:56.485Z,
1280563,1002069618,1954623,Recolectado,2021-04-06T19:53:50.606Z,
1280541,1002069704,1954597,Recolectado,2021-04-06T19:44:10.469Z,
1280525,1002069660,1954580,Recolectado,2021-04-06T19:31:09.183Z,
1280497,3002069663,1954549,Recolectado,2021-04-06T19:18:34.389Z,
1280489,1002069583,1954540,Recolectado,2021-04-06T19:14:15.412Z,
1280484,3002069653,1954534,Recolectado,2021-04-06T19:11:24.482Z,
1280469,1002069637,1954517,Recolectado,2021-04-06T19:04:28.911Z,
1280468,1002069636,1954516,Recolectado,2021-04-06T19:03:17.872Z,
1280462,3002069507,1954508,Recolectado,2021-04-06T19:01:09.930Z,
1280438,1002069506,1954483,Recolectado,2021-04-06T18:52:27.637Z,
1280432,2002069497,1954477,Recolectado,2021-04-06T18:48:34.505Z,
1280417,1002069557,1954461,Recolectado,2021-04-06T18:40:10.029Z,
1280416,3002069483,1954460,Recolectado,2021-04-06T18:38:58.768Z,
1280359,3002069436,1954397,Recolectado,2021-04-06T18:12:48.621Z,
